,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
10,"Abbott (E. A.)-Notes on New Testament Criticism. 8vo., 7s. 6d. net...BLACK, Sep. 07",Abbott,E. A.,Notes on New Testament Criticism,BLACK,7s. 6d.,8vo.,"Abbott (E. A.)-Notes on New Testament Criticism. 8vo., 7s. 6d. net...BLACK, Sep. 07",E. A. Abbott,['Abbott (E. A.)'],,Sep. 07,1907,net
11,"Abbott (Fant)-Can You Zancig? The Secret of Second Sight and Thought-Reading Divulged. Folded. 1s. net....... .SIMPKIN, Jan. 07",Abbott,Fant,Can You Zancig? The Secret of Second Sight and Thought-Reading Divulged,SIMPKIN,1s.,,"Abbott (Fant)-Can You Zancig? The Secret of Second Sight and Thought-Reading Divulged. Folded. Is. net....... .SIMPKIN, Jan. 07",Fant Abbott,['Abbott (Fant)'],,Jan. 07,1907,net
15,"A'Beckett (G. A.)-The Comic History of Eng- land, with reproduction of the 200 Engravings, by John Leech, and 20 page illus. New edit. 8vo 8×51, pp. 650, 2s. ROUTLEDGE, July 07",A'Beckett,G. A.,"The Comic History of Eng- land, with reproduction of the",ROUTLEDGE,2s.,8vo,"A'Beckett (G. A.)-The Comic History of Eng- land, with reproduction of the 200 Engravings, by John Leech, and 20 page illus. New edit. 8vo 8×51, pp. 650, 2s. ROUTLEDGE, July 07",G. A. A'Beckett,"[""A'Beckett (G. A.)""]",,July 07,1907,
16,"Abele and Niederheitmann-The Violin. Its History and Construction illustrated and des- cribed from many sources, &c. Trans. from German by John Broadhouse. 12mo. 7 X 4, pp. 216, 2s. .W. REEVES, Jan. 07",,,Abele and Niederheitmann-The Violin,W. REEVES,2s.,12mo.,"Abele and Niederheitmann-The Violin. Its History and Construction illustrated and des- cribed from many sources, &c. Trans. from German by John Broadhouse. 12mo. 7 X 4, pp. 216, 2s. .W. REEVES, Jan. 07",,,,Jan. 07,1907,
17,"Abel's Laboratory Handbook of Bacteriology, Trans. from the 10th German Edit., by M. H. Gordon. 12mo. 6 X4, pp. 236, 5s. net (Oxford Medical Publications) ...FROWDE, Oct. 07",,,"Abel's Laboratory Handbook of Bacteriology, Trans",FROWDE,5s.,12mo.,"Abel's Laboratory Handbook of Bacteriology, Trans. from the 10th German Edit., by M. H. Gordon. 12mo. 6 X4, pp. 236, 5s. net (Oxford Medical Publications) ...FROWDE, Oct. 07",,,,Oct. 07,1907,net
18,"Abendschein (A.)-Secret of the Old Masters. 12mo. 7 X 4, pp. 208, 4s. 6d. net ...... S. APPLETON, Feb. 07",Abendschein,A.,Secret of the Old Masters,S. APPLETON,4s. 6d.,12mo.,"Abendschein (A.)-Secret of the Old Masters. 12mo. 7 X 4, pp. 208, 4s. 6d. net ...... S. APPLETON, Feb. 07",A. Abendschein,['Abendschein (A.)'],,Feb. 07,1907,net
19,"Abhedananda (Swami)-Five Lectures on Rein- carnation. New and enl. edit. Portrait. Sm. 8vo. pp. 99, 3s. net, swd. 2s. net LUZAC, Dec. 07",Abhedananda,Swami,Five Lectures on Rein- carnation,LUZAC,2s.,8vo.,"Abhedananda (Swami)-Five Lectures on Rein- carnation. New and enl. edit. Portrait. Sm. 8vo. pp. 99, 35. net, swd. 2s. net LUZAC, Dec. 07",Swami Abhedananda,['Abhedananda (Swami)'],,Dec. 07,1907,net
20,"Abou-Kurra (T.)—The Arabic Works. Complete edit. in Arabic. 8vo. pp. 200, 4s. LUZAC, Sep. 07",Abou-Kurra,T.,The Arabic Works,LUZAC,4s.,8vo.,"Abou-Kurra (T.)—The Arabic Works. Complete edit. in Arabic. 8vo. pp. 200, 4s. LUZAC, Sep. 07",T. Abou-Kurra,['Abou-Kurra (T.)'],,Sep. 07,1907,
21,"Abou-Kurra (T.)—Un Traite des Euvres Arabes. Arabic Text and French Translation by Con- stantin Bacha. 8vo. pp. 33 and 46, 1s. 3d. LUZAC, Sep. 07",Abou-Kurra,T.,Un Traite des Euvres Arabes,LUZAC,1s. 3d.,8vo.,"Abou-Kurra (T.)—Un Traite des Euvres Arabes. Arabic Text and French Translation by Con- stantin Bacha. 8vo. pp. 33 and 46, 1s. 3d. LUZAC, Sep. 07",T. Abou-Kurra,['Abou-Kurra (T.)'],,Sep. 07,1907,
22,"About (E.) The Man with the Broken Ear. 12mo. swd. 4d. net CABLE PRINTING CO., Nov. 07",About,E.,The Man with the Broken Ear,CABLE PRINTING CO.,4d.,12mo.,"About (E.) The Man with the Broken Ear. 12mo. swd. 4d. net CABLE PRINTING CO., Nov. 07",E. About,['About (E.)'],,Nov. 07,1907,net
23,"Abraham (G. D.)-The Complete Mountaineer. Illus. 8vo. 9×51, pp. 510, 158. net METHUEN, Nov. 07",Abraham,G. D.,The Complete Mountaineer,METHUEN,,8vo.,"Abraham (G. D.)-The Complete Mountaineer. Illus. 8vo. 9×51, pp. 510, 158. net METHUEN, Nov. 07",G. D. Abraham,['Abraham (G. D.)'],,Nov. 07,1907,
24,"Abrahams (I.)-Judaism. 12 mo. 7× 41, pp. 116, 1s. net (Religions Ancient and Modern) CONSTABLE, June 07",Abrahams,I.,Judaism,CONSTABLE,1s.,,"Abrahams (I.)-Judaism. 12 mo. 7× 41, pp. 116, Is. net (Religions Ancient and Modern) CONSTABLE, June 07",I. Abrahams,['Abrahams (I.)'],,June 07,1907,net
25,"Architectural Re- 1907. Pt. I. 4to., SIMPKIN, June 07",,,Architectural Re-,SIMPKIN,,4to.,"Architectural Re- 1907. Pt. I. 4to., SIMPKIN, June 07",,,,June 07,1907,
26,"Accounts, Public, Committee. Index and Digest of Evidence, 8fd. ...WYMAN, May 07",,,"Accounts, Public, Committee",WYMAN,,,"Accounts, Public, Committee. Index and Digest of Evidence, 8fd. ...WYMAN, May 07",,,,May 07,1907,
27,"Accounts, Public, Committee: Reports, Pro- ceedings, Evidence and Appendix, 5s. 6d. WYMAN, Aug. 07",,,"Accounts, Public, Committee: Reports, Pro- ceedings, Evidence and Appendix",WYMAN,5s. 6d.,,"Accounts, Public, Committee: Reports, Pro- ceedings, Evidence and Appendix, 5s. 6d. WYMAN, Aug. 07",,,,Aug. 07,1907,
28,"Accounts, Public, Committee: Digest of Evidence 81d. .WYMAN, Nov. 07",,,"Accounts, Public, Committee: Digest of Evidence",WYMAN,81d.,,"Accounts, Public, Committee: Digest of Evidence 81d. .WYMAN, Nov. 07",,,,Nov. 07,1907,
29,"Ackermann (A. S. E.)-Popular Fallacies. Cr 8vo. 8×5, pp. 324, 6s. ..CASSELL, Oct. 07",Ackermann,A. S. E.,Popular Fallacies,CASSELL,6s.,8vo.,"Ackermann (A. S. E.)-Popular Fallacies. Cr 8vo. 8×5, pp. 324, 6s. ..CASSELL, Oct. 07",A. S. E. Ackermann,['Ackermann (A. S. E.)'],,Oct. 07,1907,
30,"Ackworth (J.)-Beckside Lights. 7th thousand. Cr. 8vo. 71x41, pp. 406, 2s. 6d. R. CULLEY, Aug. 07",Ackworth,J.,Beckside Lights,R. CULLEY,2s. 6d.,8vo.,"Ackworth (J.)-Beckside Lights. 7th thousand. Cr. 8vo. 71x41, pp. 406, 2s. 6d. R. CULLEY, Aug. 07",J. Ackworth,['Ackworth (J.)'],,Aug. 07,1907,
31,"Ackworth (J.)-The Partners. Cr. 8vo. 8 X5, pp. 318, 3s. 6d. ..R. CULLEY, Nov. 07",Ackworth,J.,The Partners,R. CULLEY,3s. 6d.,8vo.,"Ackworth (J.)-The Partners. Cr. 8vo. 8 X5, pp. 318, 3s. 6d. ..R. CULLEY, Nov. 07",J. Ackworth,['Ackworth (J.)'],,Nov. 07,1907,
32,"Across the River. Scriptural Views of the Heavenly Home. By Various Authors. 64mo. pp. 128, 6d. net ..NIMMO, Jan. 07",,,Across the River,NIMMO,6d.,64mo.,"Across the River. Scriptural Views of the Heavenly Home. By Various Authors. 64mo. pp. 128, 6d. net ..NIMMO, Jan. 07",,,,Jan. 07,1907,net
34,"Act-City of London (Union of Parishes), 1s. 6d. WYMAN, Oct. 07",Act-City of London,Union of Parishes,1s,WYMAN,1s. 6d.,,"Act-City of London (Union of Parishes), Is. 6d. WYMAN, Oct. 07",Union of Parishes Act-City of London,['Act-City of London (Union of Parishes)'],,Oct. 07,1907,
36,"Act-Irish Land, 1903, d.....WYMAN, May 07",,,Act-Irish Land,WYMAN,,,"Act-Irish Land, 1903, d.....WYMAN, May 07",,,,May 07,1907,
37,"Act-Royal Insurance Company, 2s. 3d. WYMAN, May 07",,,Act-Royal Insurance Company,WYMAN,2s. 3d.,,"Act-Royal Insurance Company, 2s. 3d. WYMAN, May 07",,,,May 07,1907,
38,"Acton (Lord)-Historical Essays and Studies. Edit. by John N. Figgis and Reginald V. Laurence. 8vo. 9 X54, pp. 552, 1os. net MACMILLAN, Dec. 07",Acton,Lord,Historical Essays and Studies,MACMILLAN,,8vo.,"Acton (Lord)-Historical Essays and Studies. Edit. by John N. Figgis and Reginald V. Laurence. 8vo. 9 X54, pp. 552, 1os. net MACMILLAN, Dec. 07",Lord Acton,['Acton (Lord)'],,Dec. 07,1907,
39,"Acton (Lord)-The History of Freedom and other Essays. Edit. by John N. Figgis and Reginald V. Laurence. 8vo. 9×51, pp. 678, 10s. net MACMILLAN, Dec. 07",Acton,Lord,The History of Freedom and other Essays,MACMILLAN,10s.,8vo.,"Acton (Lord)-The History of Freedom and other Essays. Edit. by John N. Figgis and Reginald V. Laurence. 8vo. 9×51, pp. 678, 10s. net MACMILLAN, Dec. 07",Lord Acton,['Acton (Lord)'],,Dec. 07,1907,net
40,"Acts-Aberdeen Corporation Order Confirmation, s. 9d.; Burnham (Somerset) Pier, 1s. ; Elec- tric Lighting Orders Confirmation (No. 1), s. 3d.; Local Government Board's Provisional Orders Confirmation (No. 5), s.; Longton Con- gregational Chapel in Caroline Street Scheme Confirmation, 6d. ; Dundee Corporation Order Confirmation, 5s. 3d.; Pier and Harbour Order Confirmation (No. 4), 1s. 9d... WYMAN, Oct. 07",,,"Acts-Aberdeen Corporation Order Confirmation, s",WYMAN,1s. 9d.,,"Acts-Aberdeen Corporation Order Confirmation, IS. 9d.; Burnham (Somerset) Pier, Is. ; Elec- tric Lighting Orders Confirmation (No. 1), IS. 3d.; Local Government Board's Provisional Orders Confirmation (No. 5), IS.; Longton Con- gregational Chapel in Caroline Street Scheme Confirmation, 6d. ; Dundee Corporation Order Confirmation, 5s. 3d.; Pier and Harbour Order Confirmation (No. 4), Is. 9d... WYMAN, Oct. 07",,,,Oct. 07,1907,
41,"Acts-Board of Education Scheme (Hulme Trust Estates Educational) Confirmation, 9d.; Leith Burgh Order Confirmation, 6d. ; Local Govern- ment Board's Provisional Orders Confirmation (No. 13), 2s. 3d.; London County Council (Money), 1s. 6d.; South Wales Mineral Rail- way, s. WYMAN, Oct. 07",,,Acts-Board of Education Scheme (Hulme Trust Estates Educational) Confirmation,WYMAN,,,"Acts-Board of Education Scheme (Hulme Trust Estates Educational) Confirmation, 9d.; Leith Burgh Order Confirmation, 6d. ; Local Govern- ment Board's Provisional Orders Confirmation (No. 13), 25. 3d.; London County Council (Money), Is. 6d.; South Wales Mineral Rail- way, IS. WYMAN, Oct. 07",,,,Oct. 07,1907,
42,"Acts-Boston Spa Gas, 2s.; St. Neots Urban District Council, 2s. .WYMAN, Oct. 07",,,Acts-Boston Spa Gas,WYMAN,2s.,,"Acts-Boston Spa Gas, 2s.; St. Neots Urban District Council, 25. .WYMAN, Oct. 07",,,,Oct. 07,1907,
43,"Acts-Bristol Corporation, 6d.; Gas Companies (Removal of Sulphur Restrictions), 3d.; Tele- graph (Money), d.; Metropolitan Police Provisional Order Confirmation, 3d.; Medway Lower Navigation, 6d.; West Riding Tram- ways, 3d.... WYMAN, Aug. 07",,,Acts-Bristol Corporation,WYMAN,3d.,,"Acts-Bristol Corporation, 6d.; Gas Companies (Removal of Sulphur Restrictions), 3d.; Tele- graph (Money), d.; Metropolitan Police Provisional Order Confirmation, 3d.; Medway Lower Navigation, 6d.; West Riding Tram- ways, 3d.... WYMAN, Aug. 07",,,,Aug. 07,1907,
44,"Acts-Central London Railway, 1s. 3d.; Hull and Barnsley Railway, 1s. 9d. Llandrindod Wells Gas, 1s. 3d.; North Staffordshire Rail- way, 2s. 6d.; Brighouse Corporation, 3s. 3d.; Western Valleys (Monmouthshire) Sewerage Board, 1s. 9d.; Manchester Corporation Tram- ways, 2s. 6d.; Caledonian Railway Order Confirmation, 3s. 6d. ; Local Government Board's Provisional Orders Confirmation (No. 11), 2s. 6d.; Electric Lighting Orders Con- firmation (No. 3), 2s.9d. ..WYMAN, Nov. 07",,,Acts-Central London Railway,WYMAN,2s.9d.,,"Acts-Central London Railway, Is. 3d.; Hull and Barnsley Railway, Is. 9d. Llandrindod Wells Gas, Is. 3d.; North Staffordshire Rail- way, 2s. 6d.; Brighouse Corporation, 3s. 3d.; Western Valleys (Monmouthshire) Sewerage Board, 1s. 9d.; Manchester Corporation Tram- ways, 2s. 6d.; Caledonian Railway Order Confirmation, 3s. 6d. ; Local Government Board's Provisional Orders Confirmation (No. 11), 2s. 6d.; Electric Lighting Orders Con- firmation (No. 3), 2s.9d. ..WYMAN, Nov. 07",,,,Nov. 07,1907,
45,"Acts. Deceased Wife's Sister's Marriage; Com- missioners for Oaths (Prize Proceedings); Council of India; Vaccination; Public Health (Regulations as to Food); Employers' Liability Insurance Companies, d. each. Notification of Births; Expiring Laws Continuance, id. each. Criminal Appeal, 2d.; Limited Part- nerships, id.; Public Works Loans, 1d.; Advertisements Regulation, id.; Transvaal Loan (Guarantee), d.; 1sle of Man (Customs), jd.; FitzGerald's Divorce, 6d. ; Murphy Grimshaw's Divorce (Validation), 3d.; Public Health (Scotland) Amendment, d.; Whale Fisheries (Scotland), id.; Supreme Court of Judicature (Ireland), d.; Factory and Work- shop, id.; Birmingham Corporation, 3d.; Birmingham Corporation Water, 3d.; General Accident, Fire and Life Assurance Corporation, 9d.; Apothecaries, 3d.; Education (Admin- istrative Provisions), 1d.; Vaccination (Scot- land), d.; Companies, 3d. WYMAN, Sep. 07.",,,Acts,WYMAN,3d.,,"Acts. Deceased Wife's Sister's Marriage; Com- missioners for Oaths (Prize Proceedings); Council of India; Vaccination; Public Health (Regulations as to Food); Employers' Liability Insurance Companies, d. each. Notification of Births; Expiring Laws Continuance, id. each. Criminal Appeal, 2d.; Limited Part- nerships, id.; Public Works Loans, Id.; Advertisements Regulation, id.; Transvaal Loan (Guarantee), d.; Isle of Man (Customs), jd.; FitzGerald's Divorce, 6d. ; Murphy Grimshaw's Divorce (Validation), 3d.; Public Health (Scotland) Amendment, d.; Whale Fisheries (Scotland), id.; Supreme Court of Judicature (Ireland), d.; Factory and Work- shop, id.; Birmingham Corporation, 3d.; Birmingham Corporation Water, 3d.; General Accident, Fire and Life Assurance Corporation, 9d.; Apothecaries, 3d.; Education (Admin- istrative Provisions), 1d.; Vaccination (Scot- land), d.; Companies, 3d. WYMAN, Sep. 07.",,,,Sep. 07,1907,
47,"Acts-Edinburgh Corporation (Superannuation) Order Confirmation, 9d.; Clydebank and Dis- trict Water and Burgh Extension Order Con- firmation, 4s. WYMAN, Jan. 07",Acts-Edinburgh Corporation,Superannuation,Order Confirmation,WYMAN,4s.,,"Acts-Edinburgh Corporation (Superannuation) Order Confirmation, 9d.; Clydebank and Dis- trict Water and Burgh Extension Order Con- firmation, 4s. WYMAN, Jan. 07",Superannuation Acts-Edinburgh Corporation,['Acts-Edinburgh Corporation (Superannuation)'],,Jan. 07,1907,
48,"Acts-Education (Provision of Meals), d.; Town Tenants (Ireland), 1d.; Agricultural Holdings, id.; Land Tax Commissioners, d.; Marine In- surance, 3d.; Expiring Laws Continuance, id. National Galleries of Scotl., 1d.; Notice of Acci- dents, id.; Workmen's Compensation, 3d. WYMAN, Jan. 07",Acts-Education,Provision of Meals,Town Tenants (Ireland),WYMAN,3d.,,"Acts-Education (Provision of Meals), d.; Town Tenants (Ireland), 1d.; Agricultural Holdings, id.; Land Tax Commissioners, d.; Marine In- surance, 3d.; Expiring Laws Continuance, id. National Galleries of Scotl., 1d.; Notice of Acci- dents, id.; Workmen's Compensation, 3d. WYMAN, Jan. 07",Provision of Meals Acts-Education,['Acts-Education (Provision of Meals)'],,Jan. 07,1907,
49,"District Tramways, 3s. 6d.; Annafield Plain and District Gas, 1s. 6d. ; Local Government Board's Provisional Order Confirmation (No. 7) s. 3d.; Inverness Royal Academy Order Confirmation, s. . . . . . . . . . . . . .WYMAN, Nov. 07",,,District Tramways,WYMAN,,,"District Tramways, 3s. 6d.; Annafield Plain and District Gas, Is. 6d. ; Local Government Board's Provisional Order Confirmation (No. 7) IS. 3d.; Inverness Royal Academy Order Confirmation, IS. . . . . . . . . . . . . .WYMAN, Nov. 07",,,,Nov. 07,1907,
50,"Acts-Finance, 24d.; Matrimonial Causes, d.; Alton Military Hospital, 3d.; British North America, id.; Plymouth and North Devon Direct Railway (Abandonment), 3d.; Lady- bank Sewerage Drainage and Water Order Confirmation, 3d.; Ocean Accident and Guar- antee Corporation, Limited, 3d. .... ...... WYMAN, Aug. 07",,,Acts-Finance,WYMAN,3d.,,"Acts-Finance, 24d.; Matrimonial Causes, d.; Alton Military Hospital, 3d.; British North America, id.; Plymouth and North Devon Direct Railway (Abandonment), 3d.; Lady- bank Sewerage Drainage and Water Order Confirmation, 3d.; Ocean Accident and Guar- antee Corporation, Limited, 3d. .... ...... WYMAN, Aug. 07",,,,Aug. 07,1907,
51,"Acts-Great Central Railway, 5s. 9d.; Sunder- land Corporation, 2s. 6d.; King's Norton and Northfield Urban District, 5s. 3d.; Pier and Harbour Orders Confirmation (No. 2), 3s.; North British Railway, 4s. 6d.; Broadstairs and St. Peter's Urban District Water, 1s. 6d. ; Lancashire and Yorkshire Railway, 2s. 3d.; Glasgow Corporation, 3s. 3d.; York (Mickle- .WYMAN, Nov. 07",,,Acts-Great Central Railway,WYMAN,,,"Acts-Great Central Railway, 5s. 9d.; Sunder- land Corporation, 2s. 6d.; King's Norton and Northfield Urban District, 5s. 3d.; Pier and Harbour Orders Confirmation (No. 2), 3S.; North British Railway, 4s. 6d.; Broadstairs and St. Peter's Urban District Water, Is. 6d. ; Lancashire and Yorkshire Railway, 2s. 3d.; Glasgow Corporation, 3s. 3d.; York (Mickle- .WYMAN, Nov. 07",,,,Nov. 07,1907,
52,"Acts-Irish Land, d.; United Methodist Church, 1s. 6d.; Qualification of Women (County and Town Councils) (Scotland), d.; Local Govern- ment Board (Ireland) Provisional Orders Con- firmation (No. 2), 9d; Sutton Coalfield Rectory, 6d.; Education Board Provisional Order Con- firmation (London, No. 2), 6d.; Education Board Provisional Order Confirmation (Surrey, &c.), 6d.; Clyde Navigation Order Confirma- tion, 1s. .WYMAN, Sep. 07",,,"Acts-Irish Land, d",WYMAN,1s.,,"Acts-Irish Land, d.; United Methodist Church, Is. 6d.; Qualification of Women (County and Town Councils) (Scotland), d.; Local Govern- ment Board (Ireland) Provisional Orders Con- firmation (No. 2), 9d; Sutton Coalfield Rectory, 6d.; Education Board Provisional Order Con- firmation (London, No. 2), 6d.; Education Board Provisional Order Confirmation (Surrey, &c.), 6d.; Clyde Navigation Order Confirma- tion, Is. .WYMAN, Sep. 07",,,,Sep. 07,1907,
53,"Acts-Killery's Divorce, 3d.; Pasley Children Legitimisation, 6d. ; Alexandra (Newport and South Wales) Docks and Railway (Additional Capital, &c.), 6d.; Pier and Harbour Order Confirmation (No. 1), 1s. 6d. ; Great Yarmouth Waterworks and Lowestoft Water and Gas, 2s. 3d.; Gas and Water Orders Confirmation (No. 2), 1s. 9d.; Local Government Board's Provisional Order Confirmation (No. 1), 6d. ; (No. 3), 9d.; (No. 2), 1s.; Kingswood Whitfield Tabernacle Scheme Confirmation, 1s. .... WYMAN, Oct. 07",,,Acts-Killery's Divorce,WYMAN,1s.,,"Acts-Killery's Divorce, 3d.; Pasley Children Legitimisation, 6d. ; Alexandra (Newport and South Wales) Docks and Railway (Additional Capital, &c.), 6d.; Pier and Harbour Order Confirmation (No. 1), 1s. 6d. ; Great Yarmouth Waterworks and Lowestoft Water and Gas, 25. 3d.; Gas and Water Orders Confirmation (No. 2), Is. 9d.; Local Government Board's Provisional Order Confirmation (No. 1), 6d. ; (No. 3), 9d.; (No. 2), 1s.; Kingswood Whitfield Tabernacle Scheme Confirmation, Is. .... WYMAN, Oct. 07",,,,Oct. 07,1907,
54,"Acts-King Edward's Hospital Fund for London, 6d.; Tyne Improvement, 1s.; Baines Name, 6d.; Brecon and Merthyr Railway, 6d. ; Stave- ley Coal and Iron Company, Ltd., 1s.; North- East London Railway, 9d.; London Govern- ment Scheme (Southwark Borough Market) Confirmation, 6d. ; Australian States Constitu- tion, d.; Weston-super-Mare Grand Pier, 3d. ; Provisional Order (Marriages) Confirmation, 3d.; Portobello and Musselburgh Tramways (Port Seaton Deviation) Order Confirmation, is. 6d. ; Territorial and Reserve Forces, 31d.; Royal Bank of Scotland, 6d.; Borax Consoli- dated, Ltd., 6d. ; Simon-Carves Bye-Product Coke Oven Construction and Working Com- pany, Ltd., 6d.; Oregon Mortgage Company, Ltd., Order Confirmation, 9d.; Basingstoke Gas, 1s. 6d. .. WYMAN, Aug. 07",,,Acts-King Edward's Hospital Fund for London,WYMAN,1s. 6d.,,"Acts-King Edward's Hospital Fund for London, 6d.; Tyne Improvement, Is.; Baines Name, 6d.; Brecon and Merthyr Railway, 6d. ; Stave- ley Coal and Iron Company, Ltd., Is.; North- East London Railway, 9d.; London Govern- ment Scheme (Southwark Borough Market) Confirmation, 6d. ; Australian States Constitu- tion, d.; Weston-super-Mare Grand Pier, 3d. ; Provisional Order (Marriages) Confirmation, 3d.; Portobello and Musselburgh Tramways (Port Seaton Deviation) Order Confirmation, is. 6d. ; Territorial and Reserve Forces, 31d.; Royal Bank of Scotland, 6d.; Borax Consoli- dated, Ltd., 6d. ; Simon-Carves Bye-Product Coke Oven Construction and Working Com- pany, Ltd., 6d.; Oregon Mortgage Company, Ltd., Order Confirmation, 9d.; Basingstoke Gas, Is. 6d. .. WYMAN, Aug. 07",,,,Aug. 07,1907,
55,"Aets, Local and Private, 1906: Index, 6s. 3d. WYMAN, April 07",,,"Aets, Local and Private",WYMAN,6s. 3d.,,"Aets, Local and Private, 1906: Index, 6s. 3d. WYMAN, April 07",,,,April 07,1907,
57,"Acts-London and North Western Railway, 8s. 3d.; Tees Valley Water (Consolidation), 4s. 3d.; Collooney and Belmullet Railways and Piers, 5s. gd. ..WYMAN, Nov. 07",,,Acts-London and North Western Railway,WYMAN,,,"Acts-London and North Western Railway, 8s. 3d.; Tees Valley Water (Consolidation), 4s. 3d.; Collooney and Belmullet Railways and Piers, 5s. gd. ..WYMAN, Nov. 07",,,,Nov. 07,1907,
58,"Acts-London United Tramways, 3d.; Humber Conservancy, 3s. 6d.; South Eastern and London, Chatham and Dover Railways, 6d. ; Shanklin Gas, 2s.; Electric Lighting Order Confirmation (No. 4), 6d. ..WYMAN, Sep. 07",,,Acts-London United Tramways,WYMAN,6d.,,"Acts-London United Tramways, 3d.; Humber Conservancy, 3s. 6d.; South Eastern and London, Chatham and Dover Railways, 6d. ; Shanklin Gas, 2s.; Electric Lighting Order Confirmation (No. 4), 6d. ..WYMAN, Sep. 07",,,,Sep. 07,1907,
59,"Acts-Merchant Shipping, d.; Patents and De- signs, 5d.; Patents and Designs (Amend- ment), 21d.; Sheriff Courts (Scotland), 51d.; London Cab and Stage Carriage, id.; Har- rison's Patent, 6d.; Metropolitan Railway (Pension Fund), 9d. .WYMAN, Sep. 07",,,"Acts-Merchant Shipping, d",WYMAN,9d.,,"Acts-Merchant Shipping, d.; Patents and De- signs, 5d.; Patents and Designs (Amend- ment), 21d.; Sheriff Courts (Scotland), 51d.; London Cab and Stage Carriage, id.; Har- rison's Patent, 6d.; Metropolitan Railway (Pension Fund), 9d. .WYMAN, Sep. 07",,,,Sep. 07,1907,
