entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"Admiralty-Pilot books: Eastern Archipelago pilot. Part I (Eastern part), The Philippine 1slands (with the exception of the Western Coasts of Luzon and Palawan), Sulu Sea, Sulu Archipelago, Celebes Sea, and North-East coast of Borneo, 3rd. ed. (1911), repr. 17s. 6d. ; Part 2 (1913), suppl. No. 5; Part 3 (1911), suppl. No. 6..... J. D. POTTER, Mar. '21",,,Admiralty-Pilot books: Eastern Archipelago pilot,J. D. POTTER,,,"Admiralty-Pilot books: Eastern Archipelago pilot. Part I (Eastern part), The Philippine Islands (with the exception of the Western Coasts of Luzon and Palawan), Sulu Sea, Sulu Archipelago, Celebes Sea, and North-East coast of Borneo, 3rd. ed. (1911), repr. 17s. 6d. ; Part 2 (1913), suppl. No. 5; Part 3 (1911), suppl. No. 6..... J. D. POTTER, Mar. '21",,,,Mar. '21,1921,
"Admiralty-Pilot books. suppl. No. 5 Japan pilot (1914), .J.D. POTTER, July 21",,,Admiralty-Pilot books,J.D. POTTER,,,"Admiralty-Pilot books. suppl. No. 5 Japan pilot (1914), .J.D. POTTER, July 21",,,,July 21,1921,
"Admiralty-Pilot books: Korea and Siberia and Sea of Okhotosk pilot (East coasts) (1913), suppl. No. 6 .... .. J. D. POTTER, Aug. '21",,,Admiralty-Pilot books: Korea and Siberia and Sea of Okhotosk pilot (East coasts) ,J. D. POTTER,,,"Admiralty-Pilot books: Korea and Siberia and Sea of Okhotosk pilot (East coasts) (1913), suppl. No. 6 .... .. J. D. POTTER, Aug. '21",,,,Aug. '21,1921,
"Admiralty-Pilot books: Newfoundland and Labrador pilot. Vol. I (1917), suppl. No. 3; Vol. 2 (1917), suppl. No. 3 J. D. POTTER, Apr.21",,,Admiralty-Pilot books: Newfoundland and Labrador pilot,J. D. POTTER,,,"Admiralty-Pilot books: Newfoundland and Labrador pilot. Vol. I (1917), suppl. No. 3; Vol. 2 (1917), suppl. No. 3 J. D. POTTER, Apr.21",,,,Apr.21,1921,
"Admiralty-Pilot books. Persian Gulf pilot (1915), suppl. no. 6 ..J. D. POTTER, July '21",,,Admiralty-Pilot books,J. D. POTTER,,,"Admiralty-Pilot books. Persian Gulf pilot (1915), suppl. no. 6 ..J. D. POTTER, July '21",,,,July '21,1921,
"Red Sea and Gulf of Aden pilot. 7th ed. 7s. 6d. net Admiralty-Pilot books. J. D. POTTER, Aug. '21",,,Red Sea and Gulf of Aden pilot,J. D. POTTER,,,"Red Sea and Gulf of Aden pilot. 7th ed. 7s. 6d. net Admiralty-Pilot books. J. D. POTTER, Aug. '21",,,,Aug. '21,1921,
"South American pilot. no. 4; part 3 (1915), .J. D. POTTER, May '21",,,South American pilot,J. D. POTTER,,,"South American pilot. no. 4; part 3 (1915), .J. D. POTTER, May '21",,,,May '21,1921,
"Admiralty-Pilot books. Part 2 (1916), suppl. suppl. no. 4. Admiralty-Pilot books. South Indian Ocean, (1911), suppl. no. 6. .. J. D. POTTER, May '21",,,Admiralty-Pilot books,J. D. POTTER,,,"Admiralty-Pilot books. Part 2 (1916), suppl. suppl. no. 4. Admiralty-Pilot books. South Indian Ocean, (1911), suppl. no. 6. .. J. D. POTTER, May '21",,,,May '21,1921,
"Admiralty-Pilot books. West Indies pilot. Vol. 2 (1920), suppl no. 1 J. D. POTTER, July '21",,,Admiralty-Pilot books,J. D. POTTER,,,"Admiralty-Pilot books. West Indies pilot. Vol. 2 (1920), suppl no. 1 J. D. POTTER, July '21",,,,July '21,1921,
"Admiralty Pilot books. Yangtse Kiang pilot (1914), suppl. no. 4 ....J. D. POTTER, Aug. '21",,,Admiralty Pilot books,J. D. POTTER,,,"Admiralty Pilot books. Yangtse Kiang pilot (1914), suppl. no. 4 ....J. D. POTTER, Aug. '21",,,,Aug. '21,1921,
"Agricultural products, Marketing, Agricultural Science (Journal of). Vol. 11, pt. 1, Jan. IOS. net..CAMB. UNIV. PR., Feb. '21",,,"Agricultural products, Marketing, Agricultural Science (Journal of)",CAMB. UNIV. PR.,,,"Agricultural products, Marketing, Agricultural Science (Journal of). Vol. 11, pt. 1, Jan. IOS. net..CAMB. UNIV. PR., Feb. '21",,,,Feb. '21,1921,
"Agriculture and Fisheries (Ministry of)-Fisheries Branch. Sea fisheries: 1919-20. 6s. net statistical tables, .H.M.S.O., June '21",,,Fisheries Branch,H.M.S.O.,,,"Agriculture and Fisheries (Ministry of)-Fisheries Branch. Sea fisheries: 1919-20. 6s. net statistical tables, .H.M.S.O., June '21",,"['Agriculture', 'Fisheries (Ministry of)']",,June '21,1921,
"Agriculture for Ireland (Dept. of)-Report on the sea and inland fisheries of Ireland for 1919. s. net ..H.M.S.O., Sep. '21",Agriculture for Ireland,Dept. of,Report on the sea and inland fisheries of Ireland for,H.M.S.O.,,,"Agriculture for Ireland (Dept. of)-Report on the sea and inland fisheries of Ireland for 1919. IS. net ..H.M.S.O., Sep. '21",Dept. of Agriculture for Ireland,['Agriculture for Ireland (Dept. of)'],,Sep. '21,1921,
"Air Ministry-Estimates of effective and non- effective services, 1921-22. s. net H.M.S.O., Feb. '21",,,Air Ministry-Estimates of effective and non- effective services,H.M.S.O.,,,"Air Ministry-Estimates of effective and non- effective services, 1921-22. IS. net H.M.S.O., Feb. '21",,,,Feb. '21,1921,
"Air Ministry-Half-yearly report on the progress of civil aviation. Ea. d. net s. net. H.M.S.O., June, &c., '21",,,Air Ministry-Half-yearly report on the progress of civil aviation,H.M.S.O.,,,"Air Ministry-Half-yearly report on the progress of civil aviation. Ea. d. net IS. net. H.M.S.O., June, &c., '21",,,,"June, &c., '21",1921,
"Air Ministry-King's Regulations and Orders for the Royal Air Force. Amendments, Dec., 1920. .H.M.S.O., Jan. '21",,,Air Ministry-King's Regulations and Orders for the Royal Air Force,H.M.S.O.,,,"Air Ministry-King's Regulations and Orders for the Royal Air Force. Amendments, Dec., 1920. .H.M.S.O., Jan. '21",,,,Jan. '21,1921,
"Airlie (Mabell, Countess of) ed.-In Whig society, 1775-1818: compiled from hitherto un- published correspondence of Elizabeth, Vis- countess Melbourne, and Emily Lamb, Countess Cowper, afterwards Viscountess Palmerston. 8vo. 8×51, pp. 221, 15s. net net net HODDER & S., Nov. '21",Airlie,"Mabell, Countess of",In Whig society,HODDER & S.,,8vo.,"Airlie (Mabell, Countess of) ed.-In Whig society, 1775-1818: compiled from hitherto un- published correspondence of Elizabeth, Vis- countess Melbourne, and Emily Lamb, Countess Cowper, afterwards Viscountess Palmerston. 8vo. 8×51, pp. 221, 15s. net net net HODDER & S., Nov. '21","Mabell, Countess of Airlie","['Airlie (Mabell, Countess of)']",ed.,Nov. '21,1921,
"Aitken (Henry)-The Principles of the law of sale of goods. 8vo. 84×51, pp. 200, 10s. 6d. net. (Livingstone's Educ. ser.) LIVINGSTONE, Nov. '21",Aitken,Henry,The Principles of the law of sale of goods,LIVINGSTONE,,8vo.,"Aitken (Henry)-The Principles of the law of sale of goods. 8vo. 84×51, pp. 200, 10s. 6d. net. (Livingstone's Educ. ser.) LIVINGSTONE, Nov. '21",Henry Aitken,['Aitken (Henry)'],,Nov. '21,1921,
"Alambert (Marthe)-A Life's obligation: the biography of Genevieve Hennet de Goutel. Trans, from the French by L. M. Leggatt. 7×5, pp. 134, Es. net BURNS, OATES, June '21",Alambert,Marthe,A Life's obligation: the biography of Genevieve Hennet de Goutel,"BURNS, OATES",,,"Alambert (Marthe)-A Life's obligation: the biography of Genevieve Hennet de Goutel. Trans, from the French by L. M. Leggatt. 7×5, pp. 134, Es. net BURNS, OATES, June '21",Marthe Alambert,['Alambert (Marthe)'],,June '21,1921,
"Alexander (A.)-A Wayfarer's caravan. 8vo. 84×54, pp. 262, 10s. Ed. net MURRAY, Nov. '21",Alexander,A.,A Wayfarer's caravan,MURRAY,,8vo.,"Alexander (A.)-A Wayfarer's caravan. 8vo. 84×54, pp. 262, 10s. Ed. net MURRAY, Nov. '21",A. Alexander,['Alexander (A.)'],,Nov. '21,1921,
"Alexander (William, Sir, Earl of Stirling)-Poetical works. Ed. by L. E. Kastner and H. B. Charl- ton. Vol. I. 8vo. 28s. net. (Manchester Univ. Pr.) LONGMANS, Jan. '21",Alexander,"William, Sir, Earl of Stirling",Poetical works,LONGMANS,,8vo.,"Alexander (William, Sir, Earl of Stirling)-Poetical works. Ed. by L. E. Kastner and H. B. Charl- ton. Vol. I. 8vo. 28s. net. (Manchester Univ. Pr.) LONGMANS, Jan. '21","William, Sir, Earl of Stirling Alexander","['Alexander (William, Sir, Earl of Stirling)']",,Jan. '21,1921,
"Aliens (Naturalization)-Return, 1920. s. net H.M.S.O., Mar. '21",Aliens,Naturalization,Return,H.M.S.O.,,,"Aliens (Naturalization)-Return, 1920. IS. net H.M.S.O., Mar. '21",Naturalization Aliens,['Aliens (Naturalization)'],,Mar. '21,1921,
"Allen (A. W.)-Recovery of nitrate from Chilean Caliche. Cr. 8vo. 6s. net (Technological hand- .GRIFFIN, Mar. '21",Allen,A. W.,Recovery of nitrate from Chilean Caliche,GRIFFIN,,8vo.,"Allen (A. W.)-Recovery of nitrate from Chilean Caliche. Cr. 8vo. 6s. net (Technological hand- .GRIFFIN, Mar. '21",A. W. Allen,['Allen (A. W.)'],,Mar. '21,1921,
"Amedroz (H. F.) and Margoliouth (D. S.) eds.- The Eclipse of the Abbasid Caliphate. Edit., trans. and elucidated. 7 vols. Ryl. 8vo. 10x6, 147s. net per set BLACKWELL, Nov. '21",Amedroz,H. F.,The Eclipse of the Abbasid Caliphate,BLACKWELL,,8vo.,"Amedroz (H. F.) and Margoliouth (D. S.) eds.- The Eclipse of the Abbasid Caliphate. Edit., trans. and elucidated. 7 vols. Ryl. 8vo. 10x6, 147s. net per set BLACKWELL, Nov. '21",H. F. Amedroz,"['Amedroz (H. F.)', 'Margoliouth (D. S.)']",eds.,Nov. '21,1921,
"Anderson (Peter)-Culloden Moor, and story of the battle. New and rev. ed. Illus. 7×5, pp. 190, 5s. net..(Stirling) E. MACKAY, Jan. 21",Anderson,Peter,"Culloden Moor, and story of the battle",E. MACKAY,,,"Anderson (Peter)-Culloden Moor, and story of the battle. New and rev. ed. Illus. 7×5, pp. 190, 5s. net..(Stirling) E. MACKAY, Jan. 21",Peter Anderson,['Anderson (Peter)'],,Jan. 21,1921,
"Anderson (Robert, Sir)-The Gospel and its ministry: a handbook of evangelical truth. 15th ed. Cr. 8vo. 7×5, pp. 220, 3s. net. (Every Christian's lib., XX.) (Princeton Univ. Pr.) MILFORD, Jan. '21",Anderson,"Robert, Sir",The Gospel and its ministry: a handbook of evangelical truth,MILFORD,,8vo.,"Anderson (Robert, Sir)-The Gospel and its ministry: a handbook of evangelical truth. 15th ed. Cr. 8vo. 7×5, pp. 220, 3s. net. (Every Christian's lib., XX.) (Princeton Univ. Pr.) MILFORD, Jan. '21","Robert, Sir Anderson","['Anderson (Robert, Sir)']",,Jan. '21,1921,
"Andersen (Hans C.)-Fairy tales. 3× 2, 1s. net. (Langham booklets for children) L. B. HILL, Sep. '21",Andersen,Hans C.,Fairy tales,L. B. HILL,,,"Andersen (Hans C.)-Fairy tales. 3× 2, Is. net. (Langham booklets for children) L. B. HILL, Sep. '21",Hans C. Andersen,['Andersen (Hans C.)'],,Sep. '21,1921,
"Andreicff (Leonid) see also Andreyev. Androw (G. Findlay)-The Crescent in North- West China. Illus. Cr. 8vo. 7×4, pp. 125, 3s. 6d. net CHINA INLAND MISSION; R.T.S., Sep. '21",Andreicff,Leonid,The Crescent in North- West China,R.T.S.,,8vo.,"Andreicff (Leonid) see also Andreyev. Androw (G. Findlay)-The Crescent in North- West China. Illus. Cr. 8vo. 7×4, pp. 125, 3s. 6d. net CHINA INLAND MISSION; R.T.S., Sep. '21",Leonid Andreicff,"['Andreicff (Leonid)', 'Androw (G. Findlay)']",,Sep. '21,1921,
"Annual charities register and digest: a classified register of charities in or available for the Metropolis. 8vo. 8×51, pp. 574, 7s. 6d. net CHARITY ORGANISATION Soc.; LONGMANS, Nov. '21",,,Annual charities register and digest: a classified register of charities in or available for the Metropolis,LONGMANS,,8vo.,"Annual charities register and digest: a classified register of charities in or available for the Metropolis. 8vo. 8×51, pp. 574, 7s. 6d. net CHARITY ORGANISATION Soc.; LONGMANS, Nov. '21",,,,Nov. '21,1921,
"Ryl. 8vo. ..LIPPINCOTT, May '21",,,,LIPPINCOTT,,8vo.,"Ryl. 8vo. ..LIPPINCOTT, May '21",,,,May '21,1921,
"Answers to the questions set in the mathematical papers of the Common Examination for entrance to Public Schools, 1912-1920. Cr. 8vo. 7×5, pp. 32, swd. 2s. 6d. WARREN & SON; SIMPKIN, Jan. '21",,,Answers to the questions set in the mathematical papers of the Common Examination for entrance to Public Schools,SIMPKIN,,8vo.,"Answers to the questions set in the mathematical papers of the Common Examination for entrance to Public Schools, 1912-1920. Cr. 8vo. 7×5, pp. 32, swd. 2s. 6d. WARREN & SON; SIMPKIN, Jan. '21",,,,Jan. '21,1921,
"Apollodorus.The Library. With an English trans. by Sir James George Frazer. 18mo. 61 × 41, pp. 462; 551, Ios. net each vol. (Loeb classical lib.) ....HEINEMANN, July '21",,,Apollodorus,HEINEMANN,,18mo.,"Apollodorus.The Library. With an English trans. by Sir James George Frazer. 18mo. 61 × 41, pp. 462; 551, Ios. net each vol. (Loeb classical lib.) ....HEINEMANN, July '21",,,,July '21,1921,
"Arabian nights (The). 3×2, 1s. net. (Lang- ham booklets for children) ..L. B. HILL, Sep. '21",,,Arabian nights (The),L. B. HILL,,,"Arabian nights (The). 3×2, Is. net. (Lang- ham booklets for children) ..L. B. HILL, Sep. '21",,,,Sep. '21,1921,
"Archer (A. H.)-The Stockowner's veterinary aid: elementary principles and outlines of treatment of diseases and injuries, for general and Army requirements. Cr. 8vo. 7×5, pp. 136, 7s. 6d. net. (Lockwood's Farm manuals) CROSBY LOCKWOOD, Nov. '21",Archer,A. H.,"The Stockowner's veterinary aid: elementary principles and outlines of treatment of diseases and injuries, for general and Army requirements",CROSBY LOCKWOOD,,8vo.,"Archer (A. H.)-The Stockowner's veterinary aid: elementary principles and outlines of treatment of diseases and injuries, for general and Army requirements. Cr. 8vo. 7×5, pp. 136, 7s. 6d. net. (Lockwood's Farm manuals) CROSBY LOCKWOOD, Nov. '21",A. H. Archer,['Archer (A. H.)'],,Nov. '21,1921,
"Armstrong (Charles W.)--The Mystery of exist- ence in the light of the optimistic philosophy. To which is added a brief study of the Sex problem in its relation to social evolution. 8vo. 7×4, pp. 197, 6s. net Cr. G. RICHARDS, Jan, '21",Armstrong,Charles W.,The Mystery of exist- ence in the light of the optimistic philosophy,G. RICHARDS,,8vo.,"Armstrong (Charles W.)--The Mystery of exist- ence in the light of the optimistic philosophy. To which is added a brief study of the Sex problem in its relation to social evolution. 8vo. 7×4, pp. 197, 6s. net Cr. G. RICHARDS, Jan, '21",Charles W. Armstrong,['Armstrong (Charles W.)'],,"Jan, '21",1921,
"Armstrong College-Calendar, 1921-22. (Univ. of Durham.) 7×5, pp. 509 (Newcastle-on-Tyne) ARMSTRONG COL., Sep. '21","Armstrong College-Calendar, 1921-22.",Univ. of Durham.,"7×5, pp",ARMSTRONG COL.,,,"Armstrong College-Calendar, 1921-22. (Univ. of Durham.) 7×5, pp. 509 (Newcastle-on-Tyne) ARMSTRONG COL., Sep. '21","Univ. of Durham. Armstrong College-Calendar, 1921-22.","['Armstrong College-Calendar, 1921-22. (Univ. of Durham.)']",,Sep. '21,1921,
"Arnould on the law of marine insurance and average. 10th ed., by Edward L. de Hart and Ralph I. Simey. 2 vols. IOOS. net Around the shores of Asia, net 9×6, pp. 1,922 .STEVENS, Apr. '21",,,Arnould on the law of marine insurance and average,STEVENS,,,"Arnould on the law of marine insurance and average. 10th ed., by Edward L. de Hart and Ralph I. Simey. 2 vols. IOOS. net Around the shores of Asia, net 9×6, pp. 1,922 .STEVENS, Apr. '21",,,,Apr. '21,1921,
"Arras; Lens-Douai; and the battles of Artois. Compiled by Michelin. 8vo. 81×51, pp. 128, 4s. net. (Michelin Illus. guides to the Battle- fields, 1914-1918) MICHELIN, Feb. '21",,,Arras; Lens-Douai; and the battles of Artois,MICHELIN,,8vo.,"Arras; Lens-Douai; and the battles of Artois. Compiled by Michelin. 8vo. 81×51, pp. 128, 45. net. (Michelin Illus. guides to the Battle- fields, 1914-1918) MICHELIN, Feb. '21",,,,Feb. '21,1921,
"Ashley (Doris)-Fairy tales from France. Ryl. 8vo. bds. 4s. 6d. net. (Treasure house lib.) R. TUCK, June '21",Ashley,Doris,Fairy tales from France,R. TUCK,,8vo.,"Ashley (Doris)-Fairy tales from France. Ryl. 8vo. bds. 4s. 6d. net. (Treasure house lib.) R. TUCK, June '21",Doris Ashley,['Ashley (Doris)'],,June '21,1921,
"Ashley (Doris)-King Arthur and the Knights of the Round Table. Ryl. 8vo. bds. 6s. 6d. net. (Raphael House lib.) .R. TUCK, June '21",Ashley,Doris,King Arthur and the Knights of the Round Table,R. TUCK,,8vo.,"Ashley (Doris)-King Arthur and the Knights of the Round Table. Ryl. 8vo. bds. 6s. 6d. net. (Raphael House lib.) .R. TUCK, June '21",Doris Ashley,['Ashley (Doris)'],,June '21,1921,
"Askew (Alice and Claude)-The Shulamite. Ch. ed. 8vo. 8×5), pp. 124, swd. is. net PEARSON, June '21",Askew,Alice,The Shulamite,PEARSON,,8vo.,"Askew (Alice and Claude)-The Shulamite. Ch. ed. 8vo. 8×5), pp. 124, swd. is. net PEARSON, June '21",Alice Askew,"['Askew (Alice)', 'Askew (Claude)']",,June '21,1921,
"Assurance Companies: statements of assurance business under the schedules of the Assurance Companies Act, 1909, for 1920. 958. net H.M.S.O., Apr. '21",,,Assurance Companies: statements of assurance business under the schedules of the Assurance Companies Act,H.M.S.O.,,,"Assurance Companies: statements of assurance business under the schedules of the Assurance Companies Act, 1909, for 1920. 958. net H.M.S.O., Apr. '21",,,,Apr. '21,1921,
"Atkinson (J. F.) ed.-The Motor car index. 8×5, pp. 248. IOS. (31 Essex Street, Strand,W.C.) OFFICE, June '21",Atkinson,J. F.,The Motor car index,OFFICE,,,"Atkinson (J. F.) ed.-The Motor car index. 8×5, pp. 248. IOS. (31 Essex Street, Strand,W.C.) OFFICE, June '21",J. F. Atkinson,['Atkinson (J. F.)'],ed.,June '21,1921,
"Aucassin et de Nicolette, Histoire d'. Edit. and annotated by Ph. A. Guiton. Cr. 8vo. pp. 100, .BLACKIE, Dec. '21",,,"Aucassin et de Nicolette, Histoire d'",BLACKIE,,8vo.,"Aucassin et de Nicolette, Histoire d'. Edit. and annotated by Ph. A. Guiton. Cr. 8vo. pp. 100, .BLACKIE, Dec. '21",,,,Dec. '21,1921,
