entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"Anthracene, Barnett (E. de B.) 27s. 6d. net net Antiques, genuine and spurious, 25s. net Antirrhinums and pentstemons, 9d. net net Appasamy (A. J.) see Streeter (B. H.) and Appa- samy. Apple (The) (of Beauty and Discord). Vol. I, 1920. Folio, 14 × 101, pp. 270, 31s. 6d. net COLOUR PUBG. CO., Feb. '21","Anthracene, Barnett",E. de B.,,COLOUR PUBG. CO.,31s. 6d.,,"Anthracene, Barnett (E. de B.) 27s. 6d. net net Antiques, genuine and spurious, 25s. net Antirrhinums and pentstemons, 9d. net net Appasamy (A. J.) see Streeter (B. H.) and Appa- samy. Apple (The) (of Beauty and Discord). Vol. I, 1920. Folio, 14 × 101, pp. 270, 31s. 6d. net COLOUR PUBG. CO., Feb. '21","E. de B. Anthracene, Barnett","['Anthracene, Barnett (E. de B.)']",,Feb. '21,1921,net
"E. J. ARNOLD, Feb. '21",,,,E. J. ARNOLD,,,"E. J. ARNOLD, Feb. '21",,,,Feb. '21,1921,
"DUCKWORTH, Oct. '21",,,,DUCKWORTH,,,"DUCKWORTH, Oct. '21",,,,Oct. '21,1921,
"Avery (A. H.-Dynamo and motor erection and management. Illus. Cr. 8vo. 71× 41, pp. 152, swd. 1s. 6d. net. (Work handbks.) CASSELL, May '21",Avery,A. H.-Dynamo and motor erection,,CASSELL,,,"Avery (A. H.-Dynamo and motor erection and management. Illus. Cr. 8vo. 71× 41, pp. 152, swd. Is. 6d. net. (Work handbks.) CASSELL, May '21",A. H.-Dynamo and motor erection Avery,"['Avery (A. H.-Dynamo and motor erection)', 'Avery (management. Illus. Cr. 8vo. 71× 41, pp. 152, swd. 1s. 6d. net. (Work handbks.)']",,May '21,1921,
"Bamburg (Lilian)-It is written. (Mektoub.) Cr. 8vo. 7× 5, pp. 328, 7s. 6d. net E. MACDONALD, Nov. '21",,,,E. MACDONALD,7s. 6d.,8vo.,"Bamburg (Lilian)-It is written. (Mektoub.) Cr. 8vo. 7× 5, pp. 328, 7s. 6d. net E. MACDONALD, Nov. '21",,['Bamburg (Lilian)-It is written. (Mektoub.)'],,Nov. '21,1921,net
"net CHRISTOPHERS, Dec. '21",,,,CHRISTOPHERS,,,"net CHRISTOPHERS, Dec. '21",,,,Dec. '21,1921,
"Barrowcliff (M.) and Carr (Francis H.)--Organic medicinal chemicals (synthetic and natural). 8vo. 8×51, pp. 344, 15s. net (Industrial chemistry ser.) .BAILLIERE, Jan. 21",Barrowcliff,M.,,BAILLIERE,15s.,,"Barrowcliff (M.) and Carr (Francis H.)--Organic medicinal chemicals (synthetic and natural). 8vo. 8×51, pp. 344, 15s. net (Industrial chemistry ser.) .BAILLIERE, Jan. 21",M. Barrowcliff,"['Barrowcliff (M.)', 'Carr (Francis H.)--Organic medicinal chemicals (synthetic)', '--Organic medicinal chemicals (natural)']",,Jan. 21,1921,net
"net COLLINS, May '21",,,,COLLINS,,,"net COLLINS, May '21",,,,May '21,1921,
"Bible Soc. (British and Foreign)-117th report. 81×51, pp. 576, swd. 1s. net..OFFICE, Sep. '21",Bible Soc.,British,,OFFICE,1s.,,"Bible Soc. (British and Foreign)-117th report. 81×51, pp. 576, swd. Is. net..OFFICE, Sep. '21",British Bible Soc.,"['Bible Soc. (British)', 'Bible Soc. (Foreign)']",,Sep. '21,1921,net
"Bills Sex disqualification (removal) 1d.; Pil- otage provisional orders (No. 1), 9d.; Unem- ployment Insurance Act (1920) amend., 1d.; Coroners (remuneration), id.; Guardianship of infants, 2d..... .H.M.S.O., Feb. '21",Bills Sex disqualification,removal,,H.M.S.O.,2d.,,"Bills Sex disqualification (removal) 1d.; Pil- otage provisional orders (No. 1), 9d.; Unem- ployment Insurance Act (1920) amend., 1d.; Coroners (remuneration), id.; Guardianship of infants, 2d..... .H.M.S.O., Feb. '21",removal Bills Sex disqualification,['Bills Sex disqualification (removal)'],,Feb. '21,1921,
"Bindle, Jenkins (H.) 2s. 6d. net Bindley (T. Herbert) see MacDermott (G. M., Ven.) and Bindley. Bindloss (Harold)-Alton of Somasco. Ch. ed. 18mo. 6×41, pp. 254, 2s. net J. LONG, Jan. '21","Bindle, Jenkins",H.,,J. LONG,2s.,18mo.,"Bindle, Jenkins (H.) 2s. 6d. net Bindley (T. Herbert) see MacDermott (G. M., Ven.) and Bindley. Bindloss (Harold)-Alton of Somasco. Ch. ed. 18mo. 6×41, pp. 254, 2s. net J. LONG, Jan. '21","H. Bindle, Jenkins","['Bindle, Jenkins (H.)']",,Jan. '21,1921,net
"Black spider, Dawe (C.) 2s. net....... Blackall (Robert H.)-Air-brake catechism. Cr. 8vo. 7×4, pp. 411, 12s. 6d. net PAGE & CO., Aug. '21","Black spider, Dawe",C.,,PAGE & CO.,12s. 6d.,8vo.,"Black spider, Dawe (C.) 2s. net....... Blackall (Robert H.)-Air-brake catechism. Cr. 8vo. 7×4, pp. 411, 12s. 6d. net PAGE & CO., Aug. '21","C. Black spider, Dawe","['Black spider, Dawe (C.)']",,Aug. '21,1921,net
"(13, Sussex Square, Brighton) AUTHOR, Feb. '21",,,,AUTHOR,,,"(13, Sussex Square, Brighton) AUTHOR, Feb. '21",,,,Feb. '21,1921,
"T. W. LAURIE, Feb. '21",,,,T. W. LAURIE,,,"T. W. LAURIE, Feb. '21",,,,Feb. '21,1921,
"Cr. 8vo. 7×5, pp 360, 2s. net ..EPWORTH PR., May '21",,,,EPWORTH PR.,2s.,8vo.,"Cr. 8vo. 7×5, pp 360, 2s. net ..EPWORTH PR., May '21",,,,May '21,1921,net
"Booty, Grant (D.) 8s. 6d. net. Bo-Peep. Illus. Ryl. 8vo. 9×6, 5s. net; CASSELL, Sep '21","Booty, Grant",D.,,CASSELL,,8vo.,"Booty, Grant (D.) 8s. 6d. net. Bo-Peep. Illus. Ryl. 8vo. 9×6, 5s. net; CASSELL, Sep '21","D. Booty, Grant","['Booty, Grant (D.)']",,Sep '21,1921,
"Bouquet (Alan C.)-1s Christianity the final religion? A candid enquiry with the materials for an opinion. Cr. 8vo. 7×5, pp. 360, 10s. 6d. net .MACMILLAN, Jan. '21",Bouquet,Alan C.,,MACMILLAN,10s. 6d.,8vo.,"Bouquet (Alan C.)-Is Christianity the final religion? A candid enquiry with the materials for an opinion. Cr. 8vo. 7×5, pp. 360, 10s. 6d. net .MACMILLAN, Jan. '21",Alan C. Bouquet,['Bouquet (Alan C.)'],,Jan. '21,1921,net
"HARRAP, Oct. '21",,,,HARRAP,,,"HARRAP, Oct. '21",,,,Oct. '21,1921,
".MORLAND, Dec. '21",,,,MORLAND,,,".MORLAND, Dec. '21",,,,Dec. '21,1921,
"(Ingersoll Lecture, MILFORD, Feb. '21",,,,MILFORD,,,"(Ingersoll Lecture, MILFORD, Feb. '21",,,,Feb. '21,1921,
"of egg production. R.T.S., Nov. '21",,,,R.T.S.,,,"of egg production. R.T.S., Nov. '21",,,,Nov. '21,1921,
"Brown (Haydn)--Advanced suggestion (neuro- induction). 2nd ed. Cr. 8vo. 7×5, pp. 415, IOS. 6d. net ..BAILLIERE, Mar. '21",,,,BAILLIERE,6d.,8vo.,"Brown (Haydn)--Advanced suggestion (neuro- induction). 2nd ed. Cr. 8vo. 7×5, pp. 415, IOS. 6d. net ..BAILLIERE, Mar. '21",,['Brown (Haydn)--Advanced suggestion (neuro- induction)'],,Mar. '21,1921,net
"Illus. in colour. 15s. net. (Oxford MILFORD, Oct. '21",,,,MILFORD,,,"Illus. in colour. 155. net. (Oxford MILFORD, Oct. '21",,,,Oct. '21,1921,
"Bunting (J. H.)-1s trade unionism sound? A suggestion for outflanking the power of capital. 8×51, pp. 108, 6s. net.. BENN BROS., May '21",Bunting,J. H.,,BENN BROS.,6s.,,"Bunting (J. H.)-Is trade unionism sound? A suggestion for outflanking the power of capital. 8×51, pp. 108, 6s. net.. BENN BROS., May '21",J. H. Bunting,['Bunting (J. H.)'],,May '21,1921,net
"Byrd (William)-Ave verum corpus (Hail, O hail, true body). Ryl. 8vo. swd. 6d. (Tudor Church music) .MILFORD, Dec. '21",,,,MILFORD,6d.,8vo.,"Byrd (William)-Ave verum corpus (Hail, O hail, true body). Ryl. 8vo. swd. 6d. (Tudor Church music) .MILFORD, Dec. '21",,"['Byrd (William)-Ave verum corpus (Hail, O hail, true body)']",,Dec. '21,1921,
"Cardiff, Smith (T. W. D.) 2s. 6d. Cardiff year book, 1921. Edit. by A. S. Williams and R. F. Kewer-Williams. 8×6, pp. 350, 21s. net (5, Exchange Chambers, Docks, Cardiff) OFFICE, May '21","Cardiff, Smith",T. W. D.,,OFFICE,21s.,,"Cardiff, Smith (T. W. D.) 2s. 6d. Cardiff year book, 1921. Edit. by A. S. Williams and R. F. Kewer-Williams. 8×6, pp. 350, 21s. net (5, Exchange Chambers, Docks, Cardiff) OFFICE, May '21","T. W. D. Cardiff, Smith","['Cardiff, Smith (T. W. D.)']",,May '21,1921,net
"20s. net Ch. Carey (M. C.)-Flower legends. Retold by M. C. Carey. Illus. by A. M. Fleming and the Author. Cr. 8vo. 7×51, pp. 125, swd. 2s. net PEARSON, Aug. '21",,,,PEARSON,2s.,8vo.,"20s. net Ch. Carey (M. C.)-Flower legends. Retold by M. C. Carey. Illus. by A. M. Fleming and the Author. Cr. 8vo. 7×51, pp. 125, swd. 2s. net PEARSON, Aug. '21",,,,Aug. '21,1921,net
"18mo., pp. 139, 3s. net (Modern Carman (Bliss)-Sappho : one hundred lyrics. language ser.). .HARRAP, Aug. '21",,,,HARRAP,,,"18mo., pp. 139, 35. net (Modern Carman (Bliss)-Sappho : one hundred lyrics. language ser.). .HARRAP, Aug. '21",,,,Aug. '21,1921,
"18mo. 6×4, pp. 153, 5s. net Carrington (Edith)-True stories about animals. CHATTO & W., Oct. '21 Ryl. 8vo. 10×7, 1s. 9d. net Carmen Cavanagh, Smithson (A. M. P.) 6s. net BLACKIE, Oct. '21",,,,BLACKIE,6s.,8vo.,"18mo. 6×4, pp. 153, 5s. net Carrington (Edith)-True stories about animals. CHATTO & W., Oct. '21 Ryl. 8vo. 10×7, 1s. 9d. net Carmen Cavanagh, Smithson (A. M. P.) 6s. net BLACKIE, Oct. '21",,,,Oct. '21,1921,net
"15s. net K. PAUL, Feb. '21",,,,K. PAUL,15s.,,"15s. net K. PAUL, Feb. '21",,,,Feb. '21,1921,net
"6 Cassell's Children's Annual. Illus. Folio, 11×81, pp. 200, 7s. 6d. net; bds. 6s. net CASSELL, Sep. '21",,,,CASSELL,6s.,,"6 Cassell's Children's Annual. Illus. Folio, 11×81, pp. 200, 7s. 6d. net; bds. 6s. net CASSELL, Sep. '21",,,,Sep. '21,1921,net
"Census (England and Wales) 1921-The Coming Census why it is taken; how it is taken; how to fill up the Census schedule. 6d. net H.M.S.O., Mar. '21",Census,England,,H.M.S.O.,6d.,,"Census (England and Wales) 1921-The Coming Census why it is taken; how it is taken; how to fill up the Census schedule. 6d. net H.M.S.O., Mar. '21",England Census,"['Census (England)', 'Census (Wales)']",,Mar. '21,1921,net
"Census (England and Wales) 1921-Preliminary report including tables of the population enumerated in England and Wales (administra- tive and parliamentary areas), and in Scotland, the 1sle of Man, and the Channel 1slands on June 19th-20th, 1921. s. net H.M.S.O., Aug. '21",Census,England,,H.M.S.O.,,,"Census (England and Wales) 1921-Preliminary report including tables of the population enumerated in England and Wales (administra- tive and parliamentary areas), and in Scotland, the Isle of Man, and the Channel Islands on June 19th-20th, 1921. IS. net H.M.S.O., Aug. '21",England Census,"['Census (England)', 'Census (Wales)']",,Aug. '21,1921,
"Census (England and Wales) 1921-Regulations, 1920. 10d. net... .H.M.S.O., Jan. '21",Census,England,,H.M.S.O.,10d.,,"Census (England and Wales) 1921-Regulations, 1920. 10d. net... .H.M.S.O., Jan. '21",England Census,"['Census (England)', 'Census (Wales)']",,Jan. '21,1921,net
"Census (Scotland) 1921-Preliminary report on the 13th Census of Scotland. s. 6d. net H.M.S.O., Aug. '21",Census,Scotland,,H.M.S.O.,6d.,,"Census (Scotland) 1921-Preliminary report on the 13th Census of Scotland. IS. 6d. net H.M.S.O., Aug. '21",Scotland Census,['Census (Scotland)'],,Aug. '21,1921,net
"30s. net.......... ..CAMB. UNIV. PR., Aug. '21",,,,CAMB. UNIV. PR.,30s.,,"30s. net.......... ..CAMB. UNIV. PR., Aug. '21",,,,Aug. '21,1921,net
"8vo. clth. (Yale Univ. Pr.) MILFORD, Feb. '21",8vo. clth.,Yale Univ. Pr.,,MILFORD,,,"8vo. clth. (Yale Univ. Pr.) MILFORD, Feb. '21",Yale Univ. Pr. 8vo. clth.,['8vo. clth. (Yale Univ. Pr.)'],,Feb. '21,1921,
"Clouds, Clarke (G. A.) 21s. net…..... Clough (B. V.)-Letters from a Rich Young Ruler. 9×5, pp. 16, swd. 6d. net FRIENDS' BOOKSHOP, Nov. '21","Clouds, Clarke",G. A.,,FRIENDS' BOOKSHOP,6d.,,"Clouds, Clarke (G. A.) 215. net…..... Clough (B. V.)-Letters from a Rich Young Ruler. 9×5, pp. 16, swd. 6d. net FRIENDS' BOOKSHOP, Nov. '21","G. A. Clouds, Clarke","['Clouds, Clarke (G. A.)']",,Nov. '21,1921,net
"bondage. 75, pp. STOCKWELL, Nov. '21",,,,STOCKWELL,,,"bondage. 75, pp. STOCKWELL, Nov. '21",,,,Nov. '21,1921,
"1920-21-Basutoland, Protectorate, 6d. net Colonial reports, Bechuanaland Colonial Research 6d. ; H.M.S.O., Oct. '21",,,,H.M.S.O.,,,"1920-21-Basutoland, Protectorate, 6d. net Colonial reports, Bechuanaland Colonial Research 6d. ; H.M.S.O., Oct. '21",,,,Oct. '21,1921,
"6d. net. .H.M.S.O., Nov. '21",,,,H.M.S.O.,6d.,,"6d. net. .H.M.S.O., Nov. '21",,,,Nov. '21,1921,net
"Comrades ever, Lynn (E.) 6s. net ..Oct. '23 Comstock (Harriet T.)-The Shield of silence. Cr. 8vo. 7×5, pp. 320, 7s. 6d. net HODDER & S., Aug. '21","Comrades ever, Lynn",E.,,HODDER & S.,7s. 6d.,8vo.,"Comrades ever, Lynn (E.) 6s. net ..Oct. '23 Comstock (Harriet T.)-The Shield of silence. Cr. 8vo. 7×5, pp. 320, 7s. 6d. net HODDER & S., Aug. '21","E. Comrades ever, Lynn","['Comrades ever, Lynn (E.)']",,Aug. '21,1921,net
"2d. net .H.M.S.O., Feb. '21",,,,H.M.S.O.,2d.,,"2d. net .H.M.S.O., Feb. '21",,,,Feb. '21,1921,net
"Constabulary (Scotland)-63rd annual report, 1920. 3d. net. .H.M.S.O., Sep. '21",Constabulary,Scotland,,H.M.S.O.,3d.,,"Constabulary (Scotland)-63rd annual report, 1920. 3d. net. .H.M.S.O., Sep. '21",Scotland Constabulary,['Constabulary (Scotland)'],,Sep. '21,1921,net
"320, 7s. 6d. net. Coolidge (Susan)-What Katy did. Cr. 8vo. 7 × 41, pp. 219, 2s. net (Royal ser.) WARD, LOCK, May '21",,,,"WARD, LOCK",2s.,8vo.,"320, 7s. 6d. net. Coolidge (Susan)-What Katy did. Cr. 8vo. 7 × 41, pp. 219, 2s. net (Royal ser.) WARD, LOCK, May '21",,,,May '21,1921,net
"Cooper (F. S. Ashley-) see Ashley-Cooper (F. S.) Cooper (F. Shewell)-Debentures: a handbook for limited company officials, investors and business men. 8vo. 8×51, pp. 152, 6s. net PITMAN, Jan. '21",Cooper,F. S. Ashley-,,PITMAN,6s.,,"Cooper (F. S. Ashley-) see Ashley-Cooper (F. S.) Cooper (F. Shewell)-Debentures: a handbook for limited company officials, investors and business men. 8vo. 8×51, pp. 152, 6s. net PITMAN, Jan. '21",F. S. Ashley- Cooper,['Cooper (F. S. Ashley-)'],,Jan. '21,1921,net
"Cracknell (A. G.)-The School algebra. (Matricu- lation ed.) 2nd ed., 6th impr., cr. 8vo. pp. 464; with answers, cr. 8vo. pp. 532; ea. 6s. 6d. UNIV. TUTORIAL PR., Dec. '21",,,,UNIV. TUTORIAL PR.,6s. 6d.,8vo.,"Cracknell (A. G.)-The School algebra. (Matricu- lation ed.) 2nd ed., 6th impr., cr. 8vo. pp. 464; with answers, cr. 8vo. pp. 532; ea. 6s. 6d. UNIV. TUTORIAL PR., Dec. '21",,['Cracknell (A. G.)-The School algebra. (Matricu- lation ed.)'],,Dec. '21,1921,
"MILFORD, Mar. '21",,,,MILFORD,,,"MILFORD, Mar. '21",,,,Mar. '21,1921,
"Cronshaw (H. B.)-Silver ores. (Imperial Insti- tute Monographs on mineral resources, with special reference to the British Empire.) 8vo. 8×51, pp. 160, swd. 6s. net MURRAY, Oct. '21",,,,MURRAY,6s.,,"Cronshaw (H. B.)-Silver ores. (Imperial Insti- tute Monographs on mineral resources, with special reference to the British Empire.) 8vo. 8×51, pp. 160, swd. 6s. net MURRAY, Oct. '21",,"['Cronshaw (H. B.)-Silver ores. (Imperial Insti- tute Monographs on mineral resources, with special reference to the British Empire.)']",,Oct. '21,1921,net
"LAURIE, June '21",,,,LAURIE,,,"LAURIE, June '21",,,,June '21,1921,
"HARRAP, Jan. '21",,,,HARRAP,,,"HARRAP, Jan. '21",,,,Jan. '21,1921,
"HODDER & S., June '21",,,,HODDER & S.,,,"HODDER & S., June '21",,,,June '21,1921,
"Ryl. 8vo. 10×71, pp. 297, 40s. net Cullum (Ridgwell)-The Compact: the story of BATSFORD, Dec. '21 an Unrecorded Conspiracy in South Africa. Crow (D. A.)-Pyorrhoea alveolaris in its clinical 8vo. 8 x 54, pp. 128, swd. 1s. net aspect. With foreword by Sir Frank Colyer. Cr. 8vo. 7X5, pp. 127, 6s. net BAILLIERE, Jan. '21",,,,BAILLIERE,6s.,8vo.,"Ryl. 8vo. 10×71, pp. 297, 40s. net Cullum (Ridgwell)-The Compact: the story of BATSFORD, Dec. '21 an Unrecorded Conspiracy in South Africa. Crow (D. A.)-Pyorrhoea alveolaris in its clinical 8vo. 8 x 54, pp. 128, swd. Is. net aspect. With foreword by Sir Frank Colyer. Cr. 8vo. 7X5, pp. 127, 6s. net BAILLIERE, Jan. '21",,,,Jan. '21,1921,net
"Cr. 8vo. 75, ..G. RICHARDS, Oct. '21",,,,G. RICHARDS,,8vo.,"Cr. 8vo. 75, ..G. RICHARDS, Oct. '21",,,,Oct. '21,1921,
"1s. 6d. net. 8vo. swd. .MACMILLAN, Aug. '21",,,,MACMILLAN,,8vo.,"Is. 6d. net. 8vo. swd. .MACMILLAN, Aug. '21",,,,Aug. '21,1921,
"Delilah, Trent (Paul) 2s. 6d. net.. Dell (Ethel M.)-Greatheart. Ch. ed. Cr. 8vo. 7×4, pp. 316, 2s. 6d. net .. UNWIN, Aug. '21","Delilah, Trent",Paul,,UNWIN,2s. 6d.,8vo.,"Delilah, Trent (Paul) 2s. 6d. net.. Dell (Ethel M.)-Greatheart. Ch. ed. Cr. 8vo. 7×4, pp. 316, 2s. 6d. net .. UNWIN, Aug. '21","Paul Delilah, Trent","['Delilah, Trent (Paul)']",,Aug. '21,1921,net
"CONFRATERNITY OF DIVINE LOVE, Oct. '21",,,,CONFRATERNITY OF DIVINE LOVE,,,"CONFRATERNITY OF DIVINE LOVE, Oct. '21",,,,Oct. '21,1921,
"Ryl. 8vo. 10×6, Dentists register (The), 1921. pp. 163, 3s. 4d. net (General Medical Council) CONSTABLE, Apr. '21",,,,CONSTABLE,3s. 4d.,8vo.,"Ryl. 8vo. 10×6, Dentists register (The), 1921. pp. 163, 3s. 4d. net (General Medical Council) CONSTABLE, Apr. '21",,,,Apr. '21,1921,net
"Diana Tempest, Cholmondeley (M.) 3s. 6d. net Dickens (Charles)-Recitations from Dickens. Compiled and adapted by Alice Hasluck. 18mo. 6×4, pp. 225, 4s. net METHUEN, May '21","Diana Tempest, Cholmondeley",M.,,METHUEN,4s.,18mo.,"Diana Tempest, Cholmondeley (M.) 3s. 6d. net Dickens (Charles)-Recitations from Dickens. Compiled and adapted by Alice Hasluck. 18mo. 6×4, pp. 225, 4s. net METHUEN, May '21","M. Diana Tempest, Cholmondeley","['Diana Tempest, Cholmondeley (M.)']",,May '21,1921,net
"Diathermy, Cumberbatch (E. P.) 21s. Dick Whistler's tramp, Everell-Green (E.) Dickens (Charles)-Barnaby Rudge. (Herbert Strang's Lib. of standard bks.) 2s. 6d. net; (Herbert Strang's Empire lib.) 2s. net MILFORD, Sep. '21","Diathermy, Cumberbatch",E. P.,,MILFORD,2s.,,"Diathermy, Cumberbatch (E. P.) 21s. Dick Whistler's tramp, Everell-Green (E.) Dickens (Charles)-Barnaby Rudge. (Herbert Strang's Lib. of standard bks.) 2s. 6d. net; (Herbert Strang's Empire lib.) 2s. net MILFORD, Sep. '21","E. P. Diathermy, Cumberbatch","['Diathermy, Cumberbatch (E. P.)']",,Sep. '21,1921,net
"Diggers abroad, White (T. A.) 6s. net. Digges (J. G., Rev.)-The Practical bee guide: a manual of modern beekeeping. 5th ed. Cr. 8vo. 7 × 4, pp. 240, 4s. net; limp, 3s. net SIMPKIN, Nov. '21","Diggers abroad, White",T. A.,,SIMPKIN,3s.,8vo.,"Diggers abroad, White (T. A.) 6s. net. Digges (J. G., Rev.)-The Practical bee guide: a manual of modern beekeeping. 5th ed. Cr. 8vo. 7 × 4, pp. 240, 4s. net; limp, 3s. net SIMPKIN, Nov. '21","T. A. Diggers abroad, White","['Diggers abroad, White (T. A.)']",,Nov. '21,1921,net
"51×41, pp. 27, swd. .DRANE, Mar. '21",,,,DRANE,,,"51×41, pp. 27, swd. .DRANE, Mar. '21",,,,Mar. '21,1921,
"6d. net .H.M.S.O., June '21",,,,H.M.S.O.,6d.,,"6d. net .H.M.S.O., June '21",,,,June '21,1921,net
"...... .H.M.S.O., Nov. '21",,,,H.M.S.O.,,,"...... .H.M.S.O., Nov. '21",,,,Nov. '21,1921,
"4s. net .H.M.S.O., Sep. '21",,,,H.M.S.O.,4s.,,"4s. net .H.M.S.O., Sep. '21",,,,Sep. '21,1921,net
"Education (Scotland)-48th annual report, 1920. 4d. net.. .H.M.S.O., Aug. '21",Education,Scotland,,H.M.S.O.,4d.,,"Education (Scotland)-48th annual report, 1920. 4d. net.. .H.M.S.O., Aug. '21",Scotland Education,['Education (Scotland)'],,Aug. '21,1921,net
"SCHOOL GOVERNMENT CHRONICLE, Dec. '21",,,,SCHOOL GOVERNMENT CHRONICLE,,,"SCHOOL GOVERNMENT CHRONICLE, Dec. '21",,,,Dec. '21,1921,
"Ryl. 8vo. PUBLISHERS' CIRCULAR, Apr. '21",,,,PUBLISHERS' CIRCULAR,,8vo.,"Ryl. 8vo. PUBLISHERS' CIRCULAR, Apr. '21",,,,Apr. '21,1921,
"Eric, Farrar (F. W.) 2s. net Erik Dorn, Heckt (B.) 8s. 6d. net Erith (L. E. P.)-The British-1srael fallacy. Cr. 8vo. 7×4, pp. 63, swd. is. 6d. net MOWBRAY, Oct. '21","Eric, Farrar",F. W.,,MOWBRAY,6d.,8vo.,"Eric, Farrar (F. W.) 2s. net Erik Dorn, Heckt (B.) 8s. 6d. net Erith (L. E. P.)-The British-Israel fallacy. Cr. 8vo. 7×4, pp. 63, swd. is. 6d. net MOWBRAY, Oct. '21","F. W. Eric, Farrar","['Eric, Farrar (F. W.)']",,Oct. '21,1921,net
"Evelyn Hastings, Cross (V.) 2s. net. Evening service, Byrd (W.) s... Evening shadows, verses, Wills (S. P.) Everyday with which is incorporated Sunday. Vol. 49. Ryl. 8vo. 10 × 71, pp. 284, 7s. 6d. net ; bds. 5s. 6d. net . . . . . GARDNER, DARTON, Oct. '21","Evelyn Hastings, Cross",V.,,"GARDNER, DARTON",5s. 6d.,8vo.,"Evelyn Hastings, Cross (V.) 25. net. Evening service, Byrd (W.) IS... Evening shadows, verses, Wills (S. P.) Everyday with which is incorporated Sunday. Vol. 49. Ryl. 8vo. 10 × 71, pp. 284, 7s. 6d. net ; bds. 5s. 6d. net . . . . . GARDNER, DARTON, Oct. '21","V. Evelyn Hastings, Cross","['Evelyn Hastings, Cross (V.)']",,Oct. '21,1921,net
"Fables, Hand-made Ade (G.) 6s. net Fabre (Augustin, Abbé)-The Life of Jean Henri Fabre, the entomologist. Trans. by Bernard Miall. 8vo. 8 × 51, pp. 299, 15s. net HODDER & S., Sep. '21","Fables, Hand-made Ade",G.,,HODDER & S.,15s.,8vo.,"Fables, Hand-made Ade (G.) 6s. net Fabre (Augustin, Abbé)-The Life of Jean Henri Fabre, the entomologist. Trans. by Bernard Miall. 8vo. 8 × 51, pp. 299, 15s. net HODDER & S., Sep. '21","G. Fables, Hand-made Ade","['Fables, Hand-made Ade (G.)']",,Sep. '21,1921,net
"5×4, TONBRIDGE FREE PRESS, June '21",,,,TONBRIDGE FREE PRESS,,,"5×4, TONBRIDGE FREE PRESS, June '21",,,,June '21,1921,
