,entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
245,"Aris (Ernest)-Wee bits o' things. Illus. 16mo. bds., s. net .....LAWRENCE & J., Sep. 14",Aris,Ernest,Wee bits o' things,LAWRENCE & J.,,0.0,16mo.,"Aris (Ernest)-Wee bits o' things. Illus. 16mo. bds., IS. net .....LAWRENCE & J., Sep. 14",Ernest Aris,['Aris (Ernest)'],,Sep. 14,
246,"Aris (Ernest)-Wee Jenny Mouse. Illus. 16mo., bds., 1s. net ... LAWRENCE & J., Sep. 14",Aris,Ernest,Wee Jenny Mouse,LAWRENCE & J.,1s.,0.05,16mo.,"Aris (Ernest)-Wee Jenny Mouse. Illus. 16mo., bds., Is. net ... LAWRENCE & J., Sep. 14",Ernest Aris,['Aris (Ernest)'],,Sep. 14,net
247,"Aris (Ernest) ---Wee Peter Pug. Illus. 16mo., bds., 1s. net ......LAWRENCE & J., Sep. 14",Aris,Ernest,Wee Peter Pug,LAWRENCE & J.,1s.,0.05,16mo.,"Aris (Ernest) ---Wee Peter Pug. Illus. 16mo., bds., Is. net ......LAWRENCE & J., Sep. 14",Ernest Aris,['Aris (Ernest)'],,Sep. 14,net
248,"Aristophanes—The Acharnians: as played by the Oxford University Dramatic Society, February, 1914. With trans, into English verse by R. Y. Tyrrell. Cr. 8vo., pp. 84, is, net MILFORD, Feb. 14",,,"Aristophanes—The Acharnians: as played by the Oxford University Dramatic Society, February",MILFORD,,0.0,8vo.,"Aristophanes—The Acharnians: as played by the Oxford University Dramatic Society, February, 1914. With trans, into English verse by R. Y. Tyrrell. Cr. 8vo., pp. 84, is, net MILFORD, Feb. 14",,,,Feb. 14,
249,"Aristophanes—The Acharnians. Edit. from the MSS. and other original sources by R. T. Elliott. 8vo., pp. 286, 14s. net (Clarendon Press) MILFORD, May 14",,,Aristophanes—The Acharnians,MILFORD,14s.,0.7,8vo.,"Aristophanes—The Acharnians. Edit. from the MSS. and other original sources by R. T. Elliott. 8vo., pp. 286, 14s. net (Clarendon Press) MILFORD, May 14",,,,May 14,net
250,"Arithmetics, Cambridge elem., Webster (J. H.) Bks. 1-2, ea. 5d., 3.d; bks. 3-4, ea. 5d., 4d. Arithmetics, Cambridge elem., Webster (J. H.) Bks. 5-6, ea. 6d., 5d. ...Νου. Ι4 Ark wright (B. H. G.)-Rough edges : poems. 12mo. 28. 6d. net BLACKWELL, May 14",,,"Arithmetics, Cambridge elem",BLACKWELL,6d.,0.025,12mo.,"Arithmetics, Cambridge elem., Webster (J. H.) Bks. 1-2, ea. 5d., 3.d; bks. 3-4, ea. 5d., 4d. Arithmetics, Cambridge elem., Webster (J. H.) Bks. 5-6, ea. 6d., 5d. ...Νου. Ι4 Ark wright (B. H. G.)-Rough edges : poems. 12mo. 28. 6d. net BLACKWELL, May 14",,,,May 14,net
251,"Ark wright (William)-The Trend. Cr. 8vo. 73 X41, pp. 314, 6s. .LANE, A pr. 14",Ark wright,William,The Trend,LANE,6s.,0.3,8vo.,"Ark wright (William)-The Trend. Cr. 8vo. 73 X41, pp. 314, 6s. .LANE, A pr. 14",William Ark wright,['Ark wright (William)'],,A pr. 14,
252,"Armenia, Travel and politics in, Buxton (N. and H.) 5s. net Armfield (Constance)--The Flower book. Pictured by Maxwell Armfield. Cheaper edit. 4to. 94 X 61. pp. 164, 5s. net .CHATTO, Nov. 14",,,"Armenia, Travel and politics in, Buxton (N. and H.)",CHATTO,5s.,0.25,4to.,"Armenia, Travel and politics in, Buxton (N. and H.) 5s. net Armfield (Constance)--The Flower book. Pictured by Maxwell Armfield. Cheaper edit. 4to. 94 X 61. pp. 164, 55. net .CHATTO, Nov. 14",,,,Nov. 14,net
253,"Armfield (G. Noel-) see Noel-Armfield. Armfield (Maxwell)—The Hanging garden, and other verse. Illus. 4to. 101 x 77, pp. 76, bds., 58. net. SIMPKIN, Nov. 14",Armfield,G. Noel-,"The Hanging garden, and other verse",SIMPKIN,,0.0,4to.,"Armfield (G. Noel-) see Noel-Armfield. Armfield (Maxwell)—The Hanging garden, and other verse. Illus. 4to. 101 x 77, pp. 76, bds., 58. net. SIMPKIN, Nov. 14",G. Noel- Armfield,"['Armfield (G. Noel-)', 'Armfield (Maxwell)']",,Nov. 14,
254,"Armour (G. D.)- Pastime with good company. with an intro. by Horace G. Hutchinson. 4t0. 121 X 10, 15s. net. NEWNES, Feb. 14",Armour,G. D.,Pastime with good company,NEWNES,15s.,0.75,,"Armour (G. D.)- Pastime with good company. with an intro. by Horace G. Hutchinson. 4t0. 121 X 10, 155. net. NEWNES, Feb. 14",G. D. Armour,['Armour (G. D.)'],,Feb. 14,net
255,"Armstrong (Mrs. L. Heaton)-Etiquette and entertaining. Cr. 8vo., pp. 156, 1s. LONG, Jan. 14",Armstrong,Mrs. L. Heaton,Etiquette and entertaining,LONG,1s.,0.05,8vo.,"Armstrong (Mrs. L. Heaton)-Etiquette and entertaining. Cr. 8vo., pp. 156, Is. LONG, Jan. 14",Mrs. L. Heaton Armstrong,['Armstrong (Mrs. L. Heaton)'],,Jan. 14,
256,"Armstrong (W. E. M.)-I. K. therapy, with special reference to tuberculosis. Cr. 8vo., 5s. net H. K. LEWIS, May 14",Armstrong,W. E. M.,"I. K. therapy, with special reference to tuberculosis",H. K. LEWIS,5s.,0.25,8vo.,"Armstrong (W. E. M.)-I. K. therapy, with special reference to tuberculosis. Cr. 8vo., 55. net H. K. LEWIS, May 14",W. E. M. Armstrong,['Armstrong (W. E. M.)'],,May 14,net
257,"Army-Aldershot Command : Standing orders, 1914, 23. 3d. .WYMAN, June 14",,,Army-Aldershot Command : Standing orders,WYMAN,3d.,0.0125,,"Army-Aldershot Command : Standing orders, 1914, 23. 3d. .WYMAN, June 14",,,,June 14,
258,"Army-Appropriation account and statement of surpluses and deficits, 1912-13, is. 1d. WYMAN, Mar. 14",,,Army-Appropriation account and statement of surpluses and deficits,WYMAN,1d.,0.004166666666666667,,"Army-Appropriation account and statement of surpluses and deficits, 1912-13, is. Id. WYMAN, Mar. 14",,,,Mar. 14,
259,"Army-Army accounts. 3d. .. WYMAN, Feb. 14",,,Army-Army accounts,WYMAN,3d.,0.0125,,"Army-Army accounts. 3d. .. WYMAN, Feb. 14",,,,Feb. 14,
260,"Army-Artillery, Royal: Practice instructions : Horse, field and heavy, 1914, 6d. WYMAN, Mar. 14",,,"Army-Artillery, Royal: Practice instructions : Horse, field and heavy",WYMAN,6d.,0.025,,"Army-Artillery, Royal: Practice instructions : Horse, field and heavy, 1914, 6d. WYMAN, Mar. 14",,,,Mar. 14,
261,"Army-Army commissions : Return of the number of commissions granted from the ranks during each of the years 1885 to 1913, įd., WYMAN, May 14",,,Army-Army commissions : Return of the number of commissions granted from the ranks during each of the years,WYMAN,,0.0,,"Army-Army commissions : Return of the number of commissions granted from the ranks during each of the years 1885 to 1913, įd., WYMAN, May 14",,,,May 14,
262,"Army-Army list. Monthly, s. Quarterly, ea. 15s. .WYMAN, Jan., &c. 14",,,Army-Army list,WYMAN,15s.,0.75,,"Army-Army list. Monthly, IS. Quarterly, ea. 155. .WYMAN, Jan., &c. 14",,,,"Jan., &c. 14",
263,"Army-Army orders (monthly) ea. 3d. WYMAN, Jan., &c. 14",Army-Army orders,monthly,3d,WYMAN,3d.,0.0125,,"Army-Army orders (monthly) ea. 3d. WYMAN, Jan., &c. 14",monthly Army-Army orders,['Army-Army orders (monthly)'],,"Jan., &c. 14",
264,"Army--Army Service Corps Training. Amend. ments, July, 1914, to Parts 1 and 3, 3d. WYMAN, Aug. 14",,,Army--Army Service Corps Training,WYMAN,3d.,0.0125,,"Army--Army Service Corps Training. Amend. ments, July, 1914, to Parts 1 and 3, 3d. WYMAN, Aug. 14",,,,Aug. 14,
265,"Army-Artificers, Military, Handbook for : Amendments, May, id. ...WYMAN, May 14",,,"Army-Artificers, Military, Handbook for : Amendments, May, id. ",WYMAN,,0.0,,"Army-Artificers, Military, Handbook for : Amendments, May, id. ...WYMAN, May 14",,,,May 14,
266,"Army --Artillery instruments. Handbook of. s. 6d. .WYMAN, Sep. 14",,,Army --Artillery instruments,WYMAN,6d.,0.025,,"Army --Artillery instruments. Handbook of. IS. 6d. .WYMAN, Sep. 14",,,,Sep. 14,
267,"ARMY Army-Artillery, Royal : Field training, 1914, 9d. ; Practice instructions : Garrison, Coast defences, Seawards, 1914-1915, 3d. WYMAN, June 14",,,"ARMY Army-Artillery, Royal : Field training",WYMAN,3d.,0.0125,,"ARMY Army-Artillery, Royal : Field training, 1914, 9d. ; Practice instructions : Garrison, Coast defences, Seawards, 1914-1915, 3d. WYMAN, June 14",,,,June 14,
268,"Army-Artillery, Royal : Garrison, Training. Vol. I. 6d. WYMAN, Sep. 14",,,"Army-Artillery, Royal : Garrison, Training",WYMAN,6d.,0.025,,"Army-Artillery, Royal : Garrison, Training. Vol. I. 6d. WYMAN, Sep. 14",,,,Sep. 14,
269,"Army-Artillery, Royal. Practice instructions : Garrison (Siege and movable armament) 3d. WYMAN, Feb. 14",,,"Army-Artillery, Royal",WYMAN,3d.,0.0125,,"Army-Artillery, Royal. Practice instructions : Garrison (Siege and movable armament) 3d. WYMAN, Feb. 14",,,,Feb. 14,
270,"Army-Artillery store accounts and the super- vision of R.G.A. sub-districts, Notes on, 1914. s. . WYMAN, May 14",,,"Army-Artillery store accounts and the super- vision of R.G.A. sub-districts, Notes on",WYMAN,,0.0,,"Army-Artillery store accounts and the super- vision of R.G.A. sub-districts, Notes on, 1914. IS. . WYMAN, May 14",,,,May 14,
271,"Army-Bermuda Militia Artillery: Regulations. gd. . WYMAN, Sep. 14",,,Army-Bermuda Militia Artillery: Regulations,WYMAN,,0.0,,"Army-Bermuda Militia Artillery: Regulations. gd. . WYMAN, Sep. 14",,,,Sep. 14,
272,"Army-Cavalry training, 1912. Amendments, Feb. 1914. id. .WYMAN, Feb. 14",,,Army-Cavalry training,WYMAN,,0.0,,"Army-Cavalry training, 1912. Amendments, Feb. 1914. id. .WYMAN, Feb. 14",,,,Feb. 14,
273,"Army-Chemistry (Practical), quantitative and qualitative : course of. 5s. . WYMAN, Mar. 14",Army-Chemistry,Practical,5s,WYMAN,5s.,0.25,,"Army-Chemistry (Practical), quantitative and qualitative : course of. 55. . WYMAN, Mar. 14",Practical Army-Chemistry,['Army-Chemistry (Practical)'],,Mar. 14,
274,"Army--Civil employment for ex-soldiers, Guide to, 1913. 2d. .WYMAN, Jan, 14",,,"Army--Civil employment for ex-soldiers, Guide to",WYMAN,2d.,0.008333333333333333,,"Army--Civil employment for ex-soldiers, Guide to, 1913. 2d. .WYMAN, Jan, 14",,,,"Jan, 14",
275,"Army-Clothing factory: accounts, 1912–13, itd.; Military works : accounts, 1912–13, 2d. WYMAN, Feb. 14",,,Army-Clothing factory: accounts,WYMAN,2d.,0.008333333333333333,,"Army-Clothing factory: accounts, 1912–13, itd.; Military works : accounts, 1912–13, 2d. WYMAN, Feb. 14",,,,Feb. 14,
276,"Army-Clothing and necessaries, Priced vocabu- lary cf, 1913. Amendments &c., April 1914, id.; Clothing regulations, part 2, Specialreserve, 1914, 3d..... WYMAN, Apr. 14",,,"Army-Clothing and necessaries, Priced vocabu- lary cf",WYMAN,3d.,0.0125,,"Army-Clothing and necessaries, Priced vocabu- lary cf, 1913. Amendments &c., April 1914, id.; Clothing regulations, part 2, Specialreserve, 1914, 3d..... WYMAN, Apr. 14",,,,Apr. 14,
277,"Army-Clothing regulations. Part 1, Regular forces, 1914. 6d. WYMAN, Aug. 14",,,Army-Clothing regulations,WYMAN,6d.,0.025,,"Army-Clothing regulations. Part 1, Regular forces, 1914. 6d. WYMAN, Aug. 14",,,,Aug. 14,
278,"Army-Company training, Notes on. For Special Reserve, Territorial Force, and newly-raised units of the Regular Army. Sep., 1914. d. WYMAN, Sep. 14",,,"Army-Company training, Notes on",WYMAN,,0.0,,"Army-Company training, Notes on. For Special Reserve, Territorial Force, and newly-raised units of the Regular Army. Sep., 1914. d. WYMAN, Sep. 14",,,,Sep. 14,
279,"Army-Correspondence relating to recent events in the Irish Command. £d. WYMAN, Mar. 14",,,Army-Correspondence relating to recent events in the Irish Command,WYMAN,,0.0,,"Army-Correspondence relating to recent events in the Irish Command. £d. WYMAN, Mar. 14",,,,Mar. 14,
280,"Army-Correspondence relating to recent events in the Irish command, 2d. ; Papers relating to the appointment of Gen. Macready to command the troops in Ulster, Jd. ....WYMAN, May 14",,,Army-Correspondence relating to recent events in the Irish command,WYMAN,,0.0,,"Army-Correspondence relating to recent events in the Irish command, 2d. ; Papers relating to the appointment of Gen. Macready to command the troops in Ulster, Jd. ....WYMAN, May 14",,,,May 14,
281,"Army-Courses of instruction, 1914-1s. 2d. WYMAN, Jan. 14",,,Army-Courses of instruction,WYMAN,1s. 2d.,0.058333333333333334,,"Army-Courses of instruction, 1914-15. 2d. WYMAN, Jan. 14",,,,Jan. 14,
282,"Army-Cyclist training (provisional) 1914, 3d. WYMAN, Aug. 14",Army-Cyclist training,provisional,,WYMAN,3d.,0.0125,,"Army-Cyclist training (provisional) 1914, 3d. WYMAN, Aug. 14",provisional Army-Cyclist training,['Army-Cyclist training (provisional)'],,Aug. 14,
283,"Army-Discipline : Special Army order. d. WYMAN, Mar. 14",,,Army-Discipline : Special Army order,WYMAN,,0.0,,"Army-Discipline : Special Army order. d. WYMAN, Mar. 14",,,,Mar. 14,
284,"Army-Engineering, Military. Part 5, Miscellan- eous, 1914, s. WYMAN, June 14",,,"Army-Engineering, Military",WYMAN,,0.0,,"Army-Engineering, Military. Part 5, Miscellan- eous, 1914, IS. WYMAN, June 14",,,,June 14,
285,"Army-Entrance regulations : Warrant Officers and N.C.O. of the Regular Army. Combatant Commissions Second-Lieutenants, 1914. Provisional, id. .. WYMAN, June 14",,,Army-Entrance regulations : Warrant Officers and N.C.O. of the Regular Army,WYMAN,,0.0,,"Army-Entrance regulations : Warrant Officers and N.C.O. of the Regular Army. Combatant Commissions Second-Lieutenants, 1914. Provisional, id. .. WYMAN, June 14",,,,June 14,
286,"Army-Equipment regulations : Part 2. Details : Sec. 2, Cavalry (Regular Army), 1914, 3d. WYMAN, Mar. 14",,,Army-Equipment regulations : Part 2,WYMAN,3d.,0.0125,,"Army-Equipment regulations : Part 2. Details : Sec. 2, Cavalry (Regular Army), 1914, 3d. WYMAN, Mar. 14",,,,Mar. 14,
287,"Army-Equipment regulations : Part 2. Details. Secns. 4, 4A and 4B : Army Ordnance ; Pay and Veterinary Corps (Regular Army), 2d. ; Sec. 10A, Engineer. General Fortress, survey, railway and depot units. Peace and War (Regular Army) 2d. ; Sec. Ion, Signal Squadron (Regular Army). 2d. WYMAN, Sep. 14",,,Army-Equipment regulations : Part 2,WYMAN,2d.,0.008333333333333333,,"Army-Equipment regulations : Part 2. Details. Secns. 4, 4A and 4B : Army Ordnance ; Pay and Veterinary Corps (Regular Army), 2d. ; Sec. 10A, Engineer. General Fortress, survey, railway and depot units. Peace and War (Regular Army) 2d. ; Sec. Ion, Signal Squadron (Regular Army). 2d. WYMAN, Sep. 14",,,,Sep. 14,
288,"Army-Equipment regulations. Part 2, Details : V, Royal Army Medical Corps (Regular Army) 1914, 2d.; Xc, Field company (Regular Army) 1914, 2d. ; XIIb, Amendments, Aug. 1914, id. ; XV, Camel Corps School, Egypt (Regular Army) 1914, 2d.; Part 3, Territorial Force, .WYMAN, Aug. 14",,,Army-Equipment regulations,WYMAN,,0.0,,"Army-Equipment regulations. Part 2, Details : V, Royal Army Medical Corps (Regular Army) 1914, 2d.; Xc, Field company (Regular Army) 1914, 2d. ; XIIb, Amendments, Aug. 1914, id. ; XV, Camel Corps School, Egypt (Regular Army) 1914, 2d.; Part 3, Territorial Force, .WYMAN, Aug. 14",,,,Aug. 14,
289,"Army-Equipment regulations : Part 2. Details : Secns. 6, 7, 8, and 9. R.M. Academy ; R.M. and Staff Colleges ; Garrison staff and schools of instruction ; military prisons, Detention bar- racks and Military Provost staff corps. (Regular Army.) 1914, 2d. ; Sec. 14, Cavalry School, Netheravon (Regular Army), 1914, 2d. WYMAN, June 14",,,Army-Equipment regulations : Part 2,WYMAN,2d.,0.008333333333333333,,"Army-Equipment regulations : Part 2. Details : Secns. 6, 7, 8, and 9. R.M. Academy ; R.M. and Staff Colleges ; Garrison staff and schools of instruction ; military prisons, Detention bar- racks and Military Provost staff corps. (Regular Army.) 1914, 2d. ; Sec. 14, Cavalry School, Netheravon (Regular Army), 1914, 2d. WYMAN, June 14",,,,June 14,
290,"Army-Field service regulations. Part 2, 1909. Amendments, Feb. 1914, 1d. WYMAN, Apr. 14",,,Army-Field service regulations,WYMAN,1d.,0.004166666666666667,,"Army-Field service regulations. Part 2, 1909. Amendments, Feb. 1914, Id. WYMAN, Apr. 14",,,,Apr. 14,
291,"Army-Flying Corps, Royal : Training manual. Part 1. (provisional) is. ..WYMAN, Aug. 14",,,"Army-Flying Corps, Royal : Training manual",WYMAN,,0.0,,"Army-Flying Corps, Royal : Training manual. Part 1. (provisional) is. ..WYMAN, Aug. 14",,,,Aug. 14,
292,"Army-Flying Corps, Royal. Training manual. Part 2, Military Wing (Provisional) 3d. WYMAN, Sep. 14",,,"Army-Flying Corps, Royal",WYMAN,3d.,0.0125,,"Army-Flying Corps, Royal. Training manual. Part 2, Military Wing (Provisional) 3d. WYMAN, Sep. 14",,,,Sep. 14,
293,"Army-General annual report on (including Annual report on recruiting) for year ended 30th Sept., 1913. 8vo. 6d. ...WYMAN, Mar. 14",,,Army-General annual report on (including Annual report on recruiting) for year ended,WYMAN,6d.,0.025,8vo.,"Army-General annual report on (including Annual report on recruiting) for year ended 30th Sept., 1913. 8vo. 6d. ...WYMAN, Mar. 14",,,,Mar. 14,
294,"Army-Guns. Drill for : 10-pr. B.L. 1914, id. ; 2.95-inch Q.F. 1914, 1d. WYMAN, Mar. 19 Army-Guns. Drill for :--12-pr. 12-cwt. Q.F., Land service, id. ; 9.2-inch B.L., Mark IX on Mark IV, mounting, Land service, id. ; 9.2-inch B.L., C” Mark IX, on Marks Va and VB mountings, Land service, id. ; 9.2-inch B.L., Marks X, Xv, and X* on Mark V, mounting, Land service, id. ; 6-inch B.L., Marks VII and VIIV, Land service, id; 6-inch Q.F., Land ser- vice, id. ; 4.7-inch Q.F., Fixed armament, Land service, id. ; 4-inch Q.F., Land service, id. WYMAN, Feb. 14",,,Army-Guns,WYMAN,,0.0,,"Army-Guns. Drill for : 10-pr. B.L. 1914, id. ; 2.95-inch Q.F. 1914, Id. WYMAN, Mar. 19 Army-Guns. Drill for :--12-pr. 12-cwt. Q.F., Land service, id. ; 9.2-inch B.L., Mark IX on Mark IV, mounting, Land service, id. ; 9.2-inch B.L., C” Mark IX, on Marks Va and VB mountings, Land service, id. ; 9.2-inch B.L., Marks X, Xv, and X* on Mark V, mounting, Land service, id. ; 6-inch B.L., Marks VII and VIIV, Land service, id; 6-inch Q.F., Land ser- vice, id. ; 4.7-inch Q.F., Fixed armament, Land service, id. ; 4-inch Q.F., Land service, id. WYMAN, Feb. 14",,,,Feb. 14,
295,"Army-Guns, Drill for : 5-inch B.L. howitzer. 1912. (Rep. with amendments, 1914), id. WYMAN, Oct. 14",,,"Army-Guns, Drill for : 5-inch B.L. howitzer",WYMAN,,0.0,,"Army-Guns, Drill for : 5-inch B.L. howitzer. 1912. (Rep. with amendments, 1914), id. WYMAN, Oct. 14",,,,Oct. 14,
296,"Army-Guns, Drill for 15-pr. B.L.C. 1912 (Rep. with amendments to April 1914), id. WYMAN, May 14",,,"Army-Guns, Drill for",WYMAN,,0.0,,"Army-Guns, Drill for 15-pr. B.L.C. 1912 (Rep. with amendments to April 1914), id. WYMAN, May 14",,,,May 14,
297,"Army-Guns, Drill for : 15-pr. B.L.C., id. ; 4.7-in. Q.F. (Heavy Batteries). Provisional, id. ; 4.5-in. Q.F. Howitzer, id. WYMAN, Sep. 14",,,"Army-Guns, Drill for :",WYMAN,,0.0,,"Army-Guns, Drill for : 15-pr. B.L.C., id. ; 4.7-in. Q.F. (Heavy Batteries). Provisional, id. ; 4.5-in. Q.F. Howitzer, id. WYMAN, Sep. 14",,,,Sep. 14,
298,"Army-Guns, Handbooks for : 2.95-inch Q.F., Mule and man transport equipment, 1914. 2s. WYMAN, Apr. 14",,,"Army-Guns, Handbooks for : 2",WYMAN,2s.,0.1,,"Army-Guns, Handbooks for : 2.95-inch Q.F., Mule and man transport equipment, 1914. 25. WYMAN, Apr. 14",,,,Apr. 14,
299,"Army-Guns, Handbooks for : 15-pr. Q.F. Land service, 1914, 1s. 6d. ; 10-pr. jointed B.L., mule equipment, 1914, 1s. 60. WYMAN, Aug. 14",,,"Army-Guns, Handbooks for :",WYMAN,,0.0,,"Army-Guns, Handbooks for : 15-pr. Q.F. Land service, 1914, Is. 6d. ; 10-pr. jointed B.L., mule equipment, 1914, Is. 60. WYMAN, Aug. 14",,,,Aug. 14,
300,"Army-Guns, Handbooks for: 4.5-inch Q.F. Howitzer, Land service. s. 3d. WYMAN, June 14",,,"Army-Guns, Handbooks for: 4",WYMAN,3d.,0.0125,,"Army-Guns, Handbooks for: 4.5-inch Q.F. Howitzer, Land service. IS. 3d. WYMAN, June 14",,,,June 14,
301,"Army-Guns (Machine) and small arms, .303 inch. Nomenclature of parts, stripping, assembling, action, jams, missfires, failures and inspection of. 3d. .WYMAN, Jan, 14",Army-Guns,Machine,303 inch,WYMAN,3d.,0.0125,,"Army-Guns (Machine) and small arms, .303 inch. Nomenclature of parts, stripping, assembling, action, jams, missfires, failures and inspection of. 3d. .WYMAN, Jan, 14",Machine Army-Guns,['Army-Guns (Machine)'],,"Jan, 14",
302,"Army-Health of the Army-Report on, for 1912. Vol. 54; with tables. 1s. 6d. WYMAN, Jan. 14",,,"Army-Health of the Army-Report on, for",WYMAN,1s. 6d.,0.07500000000000001,,"Army-Health of the Army-Report on, for 1912. Vol. 54; with tables. Is. 6d. WYMAN, Jan. 14",,,,Jan. 14,
303,"Army-Histories (Short) of the Territorial Regi- ments of the British Army. The Hampshire Regiment (Rev. edit.) id... WYMAN, Jan. 14",Army-Histories,Short,Territorial Regi- ments of the British Army,WYMAN,,0.0,,"Army-Histories (Short) of the Territorial Regi- ments of the British Army. The Hampshire Regiment (Rev. edit.) id... WYMAN, Jan. 14",Short Army-Histories,['Army-Histories (Short)'],,Jan. 14,
304,"Army-Infantry battalion, Training of an, under the 4-company organization. Preliminary in- structions. id. WYMAN, Jan. 14",,,"Army-Infantry battalion, Training of an, under the 4-company organization",WYMAN,,0.0,,"Army-Infantry battalion, Training of an, under the 4-company organization. Preliminary in- structions. id. WYMAN, Jan. 14",,,,Jan. 14,
305,"Army-Infantry training : 4-company organiza- tion, 6d. . WYMAN, Sep. 14",,,Army-Infantry training : 4-company organiza- tion,WYMAN,6d.,0.025,,"Army-Infantry training : 4-company organiza- tion, 6d. . WYMAN, Sep. 14",,,,Sep. 14,
306,"Army- Jersey Royal Militia : Regulations, 1914. With the Jersey Militia Law, 1905, appended, s. 3d. . WYMAN, Aug. 14",,,Army- Jersey Royal Militia : Regulations,WYMAN,3d.,0.0125,,"Army- Jersey Royal Militia : Regulations, 1914. With the Jersey Militia Law, 1905, appended, IS. 3d. . WYMAN, Aug. 14",,,,Aug. 14,
307,"Army-Law, Military : Manual of, 1914. 2s. WYMAN, Apr. 14",,,"Army-Law, Military : Manual of",WYMAN,2s.,0.1,,"Army-Law, Military : Manual of, 1914. 25. WYMAN, Apr. 14",,,,Apr. 14,
308,"Army-Magazines and care of war matériel : Regulations, 1913. gd. ... WYMAN, Jan. 14",,,Army-Magazines and care of war matériel : Regulations,WYMAN,,0.0,,"Army-Magazines and care of war matériel : Regulations, 1913. gd. ... WYMAN, Jan. 14",,,,Jan. 14,
309,"Army-Marriage off the strength : report of an enquiry regarding the conditions. 2d. WYMAN, June 14",,,Army-Marriage off the strength : report of an enquiry regarding the conditions,WYMAN,2d.,0.008333333333333333,,"Army-Marriage off the strength : report of an enquiry regarding the conditions. 2d. WYMAN, June 14",,,,June 14,
310,"Army-Medical Corps, Royal Army. Standing orders, 1914, WYMAN, Sep. 14",,,"Army-Medical Corps, Royal Army",WYMAN,,0.0,,"Army-Medical Corps, Royal Army. Standing orders, 1914, WYMAN, Sep. 14",,,,Sep. 14,
311,"Army-Military savings banks : statement for 1912-13, £d. .. WYMAN, Feb. 14",,,Army-Military savings banks : statement for,WYMAN,,0.0,,"Army-Military savings banks : statement for 1912-13, £d. .. WYMAN, Feb. 14",,,,Feb. 14,
312,"Army--Musketry regulations. Part I, 1904. Amendments, March 1914. id. WYMAN, Mar. 14",,,Army--Musketry regulations,WYMAN,,0.0,,"Army--Musketry regulations. Part I, 1904. Amendments, March 1914. id. WYMAN, Mar. 14",,,,Mar. 14,
313,"Army-Musketry regulations. Part 1909. (Rep. with amendments, 1914), 6d. ; Portable sub-target (Mark 1) and how to use it, 1911. (Rep., with amendments, 1914), 1d. WYMAN, Oct. 14",,,Army-Musketry regulations,WYMAN,1d.,0.004166666666666667,,"Army-Musketry regulations. Part 1909. (Rep. with amendments, 1914), 6d. ; Portable sub-target (Mark 1) and how to use it, 1911. (Rep., with amendments, 1914), Id. WYMAN, Oct. 14",,,,Oct. 14,
314,"Army-Training and manæuvre regulations, 1913, 4d. .WYMAN, Mar. 14",,,Army-Training and manæuvre regulations,WYMAN,4d.,0.016666666666666666,,"Army-Training and manæuvre regulations, 1913, 4d. .WYMAN, Mar. 14",,,,Mar. 14,
315,"Army-Transport (Mechanical). Heavy pontoon bridge. Provisional, 1914. 2d. WYMAN, Mar. 14",Army-Transport,Mechanical,Heavy pontoon bridge,WYMAN,2d.,0.008333333333333333,,"Army-Transport (Mechanical). Heavy pontoon bridge. Provisional, 1914. 2d. WYMAN, Mar. 14",Mechanical Army-Transport,['Army-Transport (Mechanical)'],,Mar. 14,
316,"Army-Transport, Mechanical : regulations for the appointment of inspectors of, id. WYMAN, May 14",,,,WYMAN,,0.0,,"Army-Transport, Mechanical : regulations for the appointment of inspectors of, id. WYMAN, May 14",,,,May 14,
317,"Army—Trumpet and bugle sounds for the Army : with instructions for the training of trumpeters and buglers, 1914, 9d. ..... WYMAN, Aug. 14",,,Army—Trumpet and bugle sounds for the Army : with instructions for the training of trumpeters and buglers,WYMAN,9d.,0.0375,,"Army—Trumpet and bugle sounds for the Army : with instructions for the training of trumpeters and buglers, 1914, 9d. ..... WYMAN, Aug. 14",,,,Aug. 14,
318,"Army-War Office list, and administrative directory for the British Army, 1914. HARRISON & SONS, May 14",,,"Army-War Office list, and administrative directory for the British Army",HARRISON & SONS,,0.0,,"Army-War Office list, and administrative directory for the British Army, 1914. HARRISON & SONS, May 14",,,,May 14,
319,"Army-Works manual (War). Appendix I. id. WYMAN, Mar. 14",Army-Works manual,War,,WYMAN,,0.0,,"Army-Works manual (War). Appendix I. id. WYMAN, Mar. 14",War Army-Works manual,['Army-Works manual (War)'],,Mar. 14,
320,"Arny and navy, Wanted, a citizen, Skrine (F. H.) 3d.. Army, British, 52 stories of, Miles (A. H.) 3s. 6d. Army drill made easy : a handbook on dismounted drill for everyone, with an ABC of the army. Written and illus. by the Staff of “The Regiment.” Izmo., pp. 90, swd. 6d. net TEMPLE PRESS, Oct. 14",,,"Arny and navy, Wanted, a citizen, Skrine (F. H.)",TEMPLE PRESS,6d.,0.025,,"Arny and navy, Wanted, a citizen, Skrine (F. H.) 3d.. Army, British, 52 stories of, Miles (A. H.) 35. 6d. Army drill made easy : a handbook on dismounted drill for everyone, with an ABC of the army. Written and illus. by the Staff of “The Regiment.” Izmo., pp. 90, swd. 6d. net TEMPLE PRESS, Oct. 14",,,,Oct. 14,net
