"Abbott (F. F.)—Society and politics in ancient Rome. Cr. 8vo., 6s. ... ROUTLEDGE, May<PAGE_NUM:1><DOCUMENT_PAGE_NUM:11> 12"
"Abbott (G. F.)—The Holy war in Tripoli. Illus. 8vo. 9X51, pp. 346, 155. net E. ARNOLD, Oct.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:11> 12"
"Abbreviations and technical terms in catalogues, &c., Walter (F. K.) 6s, net.. Mar.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:11> 12"
"Abdul Majid (Syed H. R.)-England and the Moslem world : articles, addresses and essays on eastern subjects. 8vo. 9 X6, pp. 184, 55. net (York) YORKSHIRE PRINTING CO., A pr.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:11> 12"
"Abelson (J.)-The Immanence of God in Rab- binical literature. 8vo. 9 x5), pp. 402, ros. net MACMILLAN, Sep.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:11> 12"
"Abercrombie (I ascelles)—Deborah: a play in 3 acts. Cr. 8vo. 74 X5, pp. 68, 2s. 6d. net LANE, Dec.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:11> 12"
"Abercrombie (Lascelles)-Thomas Hardy : critical study. 8vo. 9 X 54, pp. 226, 78. 6d. net M. SECKER, Oct.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:11> 12"
"3s, 6d. Νου.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:11> 12"
• • a
"25., IS, net net Academy Architecture and Architectural Review. Edit. by Alex. Koch. Vol. 42. 4to. 45. rod., swd. 45. net SIMPKIN, Dec.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Accidents, First aid in, Collie (Sir J.) and Wight- man (C. F.) od. net. May<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Accountancy, Exam. notes in municipal, Davis (W. G.) Is. net... .. June<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Accountants (London Association of)--Proceed- ings, &c., 1912. Cr. 8vo., pp. 240, 5s. OFFICE, Feb.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Ace of hearts, Thomas-Stanford (C.) 6s. ..Sep.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acharyya (B. K.) see Pearson (H. G.) and Acharyya. Acids, Per-, and their salts, Price (T. S.) 3s. net Aug.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Aclesia Freeri, Anatomy of, Griffin (L.) 28. 6d, net Nov.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acromegaly, Mark (L. P.) 78. 6d. net.. Mar.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acropolis Museum, Cata. of, Dickins (G.) Vol. 1, IOS. 6d. net.... Mar.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Across the bridges, Paterson (A.) Feb.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Across the footlights, Hume (F.) 65.......Jan.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Active service pocket-book, Stewart (B.) 45. net. Aug.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Activities of Lavie Jutt, Barclay (M. and A.). 6s. Jan.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Actor, Love letters of an, 5s. net...... . Apr.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Actors, Century of great, Armstrong (C. F.) 1os. 6d net .Sep.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Actor's companion, Armstrong (C. F.). 25. 6d. .Feb.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Actor's Hamlet, Calvert (L.). 25. 6d. net Jan.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Actor's notebooks, Archer (F.) 78. 6d. net Feb.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts-Arbroath Corporation gas order, 9}d. ; Education Board provisional orders, London is, ofd. (post free) ... WYMAN, Oct.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts--Ashborne Urban District Council, is. 7d. ; Stepney Borough Council, Spitalfields Market, 6 d.; Gas Companies standard burner, Iod. (post free) ... WYMAN, Oct.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts-Australian Agricultural Company, 1912, 3s. 1 d.; Birkbeck Share and Debenture Trust, 1912, 9 d.; Price's Patent Candle Company, Ltd., 6}d. (post free) WYMAN, Aug.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts—Bedwellty Urban District Council, 1912, 55. 5d. (post free) WYMAN, Dec.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts-Christchurch Gas, 1912, is. rod. ; Winder- mere District Gas, 1912, Is. 3 d. (post free) WYMAN, Nov.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts—Church Stretton Urban District water, IS. Iod.; Land drainage (Lincoln, West), 6}d. ; Local Government Board (Ireland), provisional orders confirmation No. 2, is. oļd. (post free) WYMAN, Oct.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts—Criminal law amendment, 1d.; West Riding of Yorkshire Asylums, 25. 10}d. ; Ilanelly Rural District water, 2s. 101d. (post free) . . WYMAN, Dec.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts—Derwent Valley water, 3}d. ; Sea fisheries, Conway, 6 d. ; Dunbar water order, 25. 7d. ; Gas and water orders, is. 7d. ; London Trust Company, 6 d. (post free) WYMAN, Oct.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts-Tiducation Board provisional order, Essex, 6 d.; Kent, 9 d. (post free).. WYMAN, Oct.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts—Egremont Urban District Water Act, 1912, 25. id. ; Clyde Lighthouses Order Act, is. 4d. ; Dunstable Gas Act, 1912, 25. id. (post free). WYMAN, Sep.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts—Elementary school teachers' superannua- tion, id.; Seal fisheries (North Pacific), Id.; Public works loans, 1 d. (post free) WYMAN, Aug.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts-Glasgow Boundaries, 1912, 45. 8d.; Brodsworth and District Gas, 1912, 25. 4d. (post free) ... ...WYMAN, Oct.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts-Glasgow water, 1912, 25. id. ; Exe fisheries order, 1912, 1s. 4d. (post free) .. WYMAN, Oct.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts—Kingston - upon - Hull Corporation pro- visional order confirmation Act, 3}d. (post free) WYMAN, Oct.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts—Local Government Board's provisional orders. No. 1, 91d.; No. 2, Is. old.; No. 3, IS. 4d.; No. 4, is, 6d.; No. 7, 2s, id. ; No. 8, Is, o d.; No. 10, Is. 6ļd. (post free) WYMAN, Sep.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts—Local Government Board's provisional order, No. 6, 25. id. ; No. 5, is. 7d.; ditto Ireland, No. 1, Is. 3}d.; Ireland, No. 3, 9fd. (post free) . WYMAN, Oct.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts Local Government Board's provi- sional order, No. 12, 2s, rod. ; Do. Gas, 25. 7d. ; Southgate and district gas, 3}d. ; Brighton and Hove gas, 3 d.; Bradford Corporation trolly vehicles order, confirmation, 3}d. (post free) WYMAN, Oct.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts—Metropolitan Railway, 1912, 45. 4d., Staffordshire Potteries waterworks act, 1912, 25. 7d., (post free)........ WYMAN, Dec.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts— Military lands provisional order, 3}d. ; Local Government Board's provisional order, No. 9, 25. id. ; ditto, No. 11, 25. 7d. (post free) WYMAX, Sep.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts-Penwortham Bridge, 25. Id.; Pier and harbour orders, No. 2, 25. rod. ; Tramways orders, 4s. 5d. ; Sea fisheries : Lynn provisional order, is. old. ; Stockport Corporation, is. id. ; Clyde Valley electrical power order, is. 4d. ; Electric lighting orders No. 2, 28. 4d. (post free) WYMAN, Oct.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts—Protection of animals (Scotland), 24d. ; Protection of animals, 1911, Amendment, id. ; Royal Scottish Museum extension, i}d. ; London Institution transfer, rid. (post free) WYMAN, Dec.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts—Ramsbottom Urban District Railless Trac- tion Act, 1912, post free, 25. rod. ; London County Council Finance Act, 1912, post free, 25. id. WYMAN, Oct.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts - Residential magistrates, Belfast, id. Telephone transfer amendment, id. ; Railway Companies' accounts and returns, Kingston-upon-Thames bridge, 3s. 4 d. ; Central London Railway, is. Iod.; Merthyr Tydfil Corporation water, 4s. 8d. (post free) WYMAN, Jan.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts—Swansea Corporation, 1912, 55. 5d. ; Great Central Railway, 1912, 55. 2d. (post free) WYMAN, Dec.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts—Swanage gas and water, 1912, 25. 4d.; L.C.C. tramways and improvements, 1912, is. iod.; L.C.C. general powers, 1912, is, o d. ; Electric lighting orders, No. 1, 1912, 25. 4d. (post free) WYMAN, Oct.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts—Tavistock Urban District Council, 4s. 2d. ; Keighley Corporation, 45, 5d.; Manchester Royal Exchange, 9 d. (post free) WYMAN, Nov. 21 Acts of the Apostles, Flecker (W. H.) Pt. 1, is. 6d. May<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts of the Apostles, Flecker (W. H.) Pt. 2, ch. 13-28, is. 6d..... . Jan.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts of the Apostles, Flecker (W. H.). 28. 6d. Sep.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts of the Apostles (The). A commentary for English readers by W. R. Furneaux. 8vo., pp. 436, s. 6d. net (Clarendon Press) FROWDE, Feb.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts of the Apostles, Origin and aim of, Wilson (J. M.) 25. 60. net... · June<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Acts of the Apostles, Walpole (A. S.) is. 6d. net Sep.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Adab: Bismya, lost city, Banks (E. J.) 215. net Oct.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Adair (Cecil)-Francesca. Cr. 8vo. 71 X5, pp. 300, 6s. ...S. PAUL, Sep.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
"Adair (H. N.) ed.-French composition, is. 6d. Jan.<PAGE_NUM:2><DOCUMENT_PAGE_NUM:12> 12"
6d. ;
. Dec.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12
"Adam (Hargrave L.)- Woman and crime. 8vo. 81x54, pp. 346, 1os. 6d. net T. W. LAURIE, Feh.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adam (J. A. Stanley) and White (Bernard C.) eds. ---Parodies and imitations, old and new. 12mo. 7X41, pp. 458, 3s. 6d. net HUTCHINSON, Nov.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adam (Jolin Douglas)-Religion and the growing mind. Cr. 8vo. 74 X5, pp. 142, 25. 6d. net REVELL, Nov.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adam, Second, Wood (T.) 35. 6d, net ....Jan.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adami (J. G.) and McCrae (J.)--A Text-book of pathology : for students of medicine. Illus. Ryl. 8vo. 94 X58, pp. 760, 259, net MACMILLAN, Aug.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adams (Frank) see Pope (J.) and Adams. Adams (George Burton)— The Origin of the English Constitution. 8vo. 9X51, pp. 390, Ios. net.... FROWDE, June<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adams (H. C.)--Charlie Lucken at school and college. New edit. Cr. 8vo., 78 X5, pp. 416, 25. 6d. FROWDE, Oct.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adams (H. C.)-For James or George : a school- boy's tale of 1745. New edit. Cr. 8vo. 73 X5, pp. 424, 2S. ..FROWDE, Oct.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adams (H. C.)-In the Fifteen : a tale of the first Jacobite insurrection. Reissue. Cr. 8vo. 71 X41, pp. 384, 28. 6d... FROWDE, Oct.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adams (H. J.)-Bible heroes, in picture and story. 16mo., pp. 128, bds. is. net HOME WORDS,"" Nov.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adams (Henry)—The Mechanics of building construction. 8vo. 9 X54, pp. 252, 6s. net LONGMANS, Mar.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adams (John)—The Evolution of educational theory. 8vo. 81 X54, pp. 420, 1os. net MACMILLAN, May<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adams (John)—The Lenten psalms. Cr. 8vo. 7*X4, pp. 132, 2s, net (Short courses series) T. & T CLARK, Sep.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adams (Joseph)—Ten thousand miles through Canada. Illus. Cr. 8vo. 78 X 5, pp. 330, 6s. METHUEN. Mar.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adams (Maurice B.)- Modern cottage architecture : illustrated from works of well-known artists. Selected and described. 2nd edit., rev. and enlarged. Imp. 8vo. 104 x71, pp. 94 and plates, IOS, net ...BATSFORD, May<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adams (Morley)--The Boy scout's companion : a manual of scoutcraft. Cr. 8vo. 8 X57, pp. 416, ..R.T.S., Oct.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adams (Morley) ed.—The Boy's Own book of indoor games and recreations. Illus. Ryl. 8vo. 91 x64, pp. 450, 4s. 6d. net....R.T.S., Oct.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adams (Morley) ed.—The Boy's Own book of pets and hobbies. Illus. Ryl. 8vo. 91 X6}, pp. 450, 45. 6d. net ..........R. T. S., Nov.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adams (P. H.)--Pathology of the eye. Cr. 8vo. 7+ x4, pp. 204, 5s. net (Oxford medical publica- tions) ..FROWDE, July<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adams (W. Dacres)—A Book of beggars. 4to. 12} x 10, bds., 35. 6d. net HEINEMANN, Oct.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adams (W. Poynter)-Motor-car mechanism and management. Part 1, The Petrol car. 3rd edit., rev, and enlarged. Cr. 8vo. 71 X 48, pp. 266, 55. net ....C. GRIFFIN, Aug.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adamson (Robert)-A Short history of logic. Edit. by W. R. Sorley. Cr. 8vo. 74 X5, pp. 276 .W. BLACKWOOD, Jan.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adcock (A. St. John)-Famous houses and literary shrines of London. Illus. 8vo, 8} X 54, pp. 372, 75. 6d, net.. ...DENT, May<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Addams (J.)- A New conscience and an ancient evil. Cr. 8vo., 45. 6d. net MACMILLAN, May<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Addams (J.)-The Spirit of youth and the city streets. Cr. 8vo., 25. net ..MACMILLAN, June<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Addams (Jane)—The Spirit of youth and the city streets. Cheaper edit. Cr. 8vo. 71 X43, pp. 172, 28. net . MACMILLAN, Oct.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adderley (James)—A Piece of new cloth : a church tale of the 20th century. 12mo., pp. 186, is. net HUNTER & L., Oct.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Addison (A. C.)—The Romantic story of the Mayflower Pilgrims. 8vo. 98 x6, pp. 192, 78. 6d. net... . PITMAN, Feb.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Addresses, Selected Angell (J. B.) 6s, net June<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adeler (Max)-Elbow-room : a novel without a plot. Pop. edit. Cr. 8vo., pp. 320, is. net ROUTLEDGE, Oct.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adeler (Max)-Out of the hurly-burly. Pop. edit. Cr. 8vo., pp. 346, is. net ROUTLEDGE, Nov.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adeline-Légende Bretonne, 4s. net. . May<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
Adeline-Livre d'un enfant. 45. net ..Feb.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12
Adelphos.-Ush. 28. net . May<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12
"Adjustable Classification, Brown (J. D.) 8d. (1898) Adjustment, Bryant (M.) 6s. ...... Feb.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Adler (I.) Primary malignant growths of the lungs and bronchi. 8vo., 165, net LONGMANS, June<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Admiralty—Distance tables. North and West coasts of Europe from White Sea to the Strait of Gibraltar, &c., is, 6d....... POTTER, J un.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Admiralty-Hydrographic. Admiralty list of lights, &c. Pt. 1, British Islands, 1912, is. 6d. ; pt. 2 (B), Norway, 1912, 25. ; pt. 3, Baltic Sea, 1912, 25. ; pt. 5, Mediterranean, Black, and Red Seas, 1912, Is. 6d. ; pt. 6, Indian and West Pacific Oceans, 1912, 25.; pt. 8, Western side of North Atlantic Ocean, 1912, 25. 6d. POTTER, Mar.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Admiralty-Hydrographic.. Baltic pilot. Pt. 1. (Formerly the Danish pilot) 5th edit. 5s. POTTER, May<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Admiralty-Hydrographic. Index to notices to mariners. 1911. IS.........POTTER, June<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Admiralty-Hydrographic. List of oceanic depths received at the Admiralty during 1911. .POTTER, July<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Admiralty-Hydrographic. Revised supplement, 1912, relating to the Norway pilot, Part 1, 4th edit. 1907. Corrected to 2nd October, 1912. (Gratis to purchasers of Norway Pilot) ; Supplement, 1912, relating to the North Sea pilot, Part 4. 7th edit. 1909. Corrected to 25th September, 1912. (Gratis to purchasers of North Sea Pilot, Part 4) ..POTTER, Nov.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Admiralty-Hydrographic. Revised supplement, 1912, to the sailing directions, West coasts of Central America and the United States (cor- rected to 3rd October, 1912). Gratis to pur- chasers of the sailing directions POTTER, Dec.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Admiralty-Hydrographic. Revised supplement, 1912, to Channel pilot, Part 2. Corrected to June 19th, 1912. (Gratis to purchasers of the Pilot); Revised supplement, 1912, to Red Sea and Gulf of Aden pilot. Corrected to June 4th, 1912. (Gratis to purchasers of the Pilot) POTTER, Aug.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Admiralty-Hydrographic. Revised supplement, 1912, relating to the Australia directory. Vol. 3. 4th edit. 1905. (Corrected to February 20th, 1912.) Gratis to purchasers of Australia Directory. Vol. 3.... POTTER, Mar.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Admiralty-Hydrographic. South Indian Ocean pilot. 3rd edit. 45.......... ...POTTER, Mar.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
"Admiralty-Hydrographic. Supplement, 1911, to the Pacific Islands. Vol. 1. 4th edit. 1908 (Corrected to November 16th, 1911) (Gratis to purchasers of Pacific Islands, Vol. 1) POTTER, Jan.<PAGE_NUM:3><DOCUMENT_PAGE_NUM:13> 12"
28. : 3s. 6d. 58. net • • • • • • B 2
"Admiralty-Hydrographic. Supplement, 1911, to the New Zealand pilot, 1908. (Corrected to December rith, 1911.) (Gratis to purchasers of the Pilot); Consecutive list of Admiralty charts, December 31st, 1911. ed. POTTER, Feb.<PAGE_NUM:4><DOCUMENT_PAGE_NUM:14> 12"
"Admiralty-Hydrographic. Supplement, 1912, relating to the West Coast of India Pilot. 5th edit. 1909. (Corrected to October 8th, 1912.) (Gratis to purchasers of the Pilot); Table for the graduation of surveys and charts on the gnomonic projection, Compression 1--295, 1912. 6d. .. POTTER, Dec.<PAGE_NUM:4><DOCUMENT_PAGE_NUM:14> 12"
"Admiralty-Hydrographic. Supplement, 1912. relating to the West Coast of Scotland Pilot, Pt. 1. (Gratis to purchasers of West of Scotland Pilot) .....POTTER, Apr.<PAGE_NUM:4><DOCUMENT_PAGE_NUM:14> 12"
