entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"Coaten (Arthur W.) ed.-International polo, England v. America, 1886-1902. 12×10, pp. 80, 2s. 6d. net POLO MONTHLY, June '21",Coaten,Arthur W.,"International polo, England v",POLO MONTHLY,2s. 6d.,,"Coaten (Arthur W.) ed.-International polo, England v. America, 1886-1902. 12×10, pp. 80, 2s. 6d. net POLO MONTHLY, June '21",Arthur W. Coaten,['Coaten (Arthur W.)'],ed.,June '21,1921,net
"Cochrane (J. A.)-Evolution and Genesis. 71 × 42, pp. 29, 2s. net .STOCKWELL, Feb. '21",Cochrane,J. A.,Evolution and Genesis,STOCKWELL,2s.,,"Cochrane (J. A.)-Evolution and Genesis. 71 × 42, pp. 29, 2s. net .STOCKWELL, Feb. '21",J. A. Cochrane,['Cochrane (J. A.)'],,Feb. '21,1921,net
"Cockerell (Maud)-Golliwog in Fairyland; How Edward the Teddy Bear became a Knight: a fairy play. 61 × 5, pp. 34, 1s. net. Plays for children, No. 1.) GOWANS & G., Apr. '21",Cockerell,Maud,Golliwog in Fairyland; How Edward the Teddy Bear became a Knight: a fairy play,GOWANS & G.,,,"Cockerell (Maud)-Golliwog in Fairyland; How Edward the Teddy Bear became a Knight: a fairy play. 61 × 5, pp. 34, Is. net. Plays for children, No. 1.) GOWANS & G., Apr. '21",Maud Cockerell,['Cockerell (Maud)'],,Apr. '21,1921,
"Codd (Clara M.)-On Lecturing and lecture organ- ization [theosophical]. 6x4, pp. 62, 2s. THEOSOPHICAL PUBG. HO., Dec. '21",Codd,Clara M.,On Lecturing and lecture organ- ization [theosophical],THEOSOPHICAL PUBG. HO.,2s.,,"Codd (Clara M.)-On Lecturing and lecture organ- ization [theosophical]. 6x4, pp. 62, 2s. THEOSOPHICAL PUBG. HO., Dec. '21",Clara M. Codd,['Codd (Clara M.)'],,Dec. '21,1921,
"Cohen (Chapman)—A Grammar of freethought. 7×51, pp. 239, 5s. net PIONEER PR., Nov. '21",Cohen,Chapman,A Grammar of freethought,PIONEER PR.,5s.,,"Cohen (Chapman)—A Grammar of freethought. 7×51, pp. 239, 5s. net PIONEER PR., Nov. '21",Chapman Cohen,['Cohen (Chapman)'],,Nov. '21,1921,net
"Cohen (Ezekiel)-Her slave, and other poems. 71× 5, pp. 23, 1s. 6d. net..STOCKWELL, June '21",Cohen,Ezekiel,"Her slave, and other poems",STOCKWELL,1s. 6d.,,"Cohen (Ezekiel)-Her slave, and other poems. 71× 5, pp. 23, Is. 6d. net..STOCKWELL, June '21",Ezekiel Cohen,['Cohen (Ezekiel)'],,June '21,1921,net
"Colchester (Borough of)-Court rolls. Vol. I, 1310-1352. Trans. and epitomized by I. H Jeayes. Intro. by Gurney Benham. 11×9, pp. 275, 42s. COLCHESTER TOWN COUNCIL, Sep. '21",Colchester,Borough of,Court rolls,COLCHESTER TOWN COUNCIL,42s.,,"Colchester (Borough of)-Court rolls. Vol. I, 1310-1352. Trans. and epitomized by I. H Jeayes. Intro. by Gurney Benham. 11×9, pp. 275, 42s. COLCHESTER TOWN COUNCIL, Sep. '21",Borough of Colchester,['Colchester (Borough of)'],,Sep. '21,1921,
"Cole (Percy)-Poems. 8 x 51, pp. 24. 2s. net STOCKWELL, Aug. '21",Cole,Percy,Poems,STOCKWELL,2s.,,"Cole (Percy)-Poems. 8 x 51, pp. 24. 2s. net STOCKWELL, Aug. '21",Percy Cole,['Cole (Percy)'],,Aug. '21,1921,net
"Collected essays and reviews, James (W.) 16s. net Collected papers, Ward (A. W., Sir) 48s. net Collected papers, Ward (A. W., Sir). 63s. net; v. 5, 36s. net. Collecting, A. B. C. of, Yoxall (J., Feb. '21",,,"Collected essays and reviews, James (W.)",J.,,,"Collected essays and reviews, James (W.) 16s. net Collected papers, Ward (A. W., Sir) 48s. net Collected papers, Ward (A. W., Sir). 63s. net; v. 5, 36s. net. Collecting, A. B. C. of, Yoxall (J., Feb. '21",,,,Feb. '21,1921,
"Collier (V. W. F.)--Dogs of China and Japan: in nature and art. Illus. Folio, 111×9, pp. 226, 42s.net .HEINEMANN, Sep. '21",Collier,V. W. F.,Dogs of China and Japan: in nature and art,HEINEMANN,42s.,,"Collier (V. W. F.)--Dogs of China and Japan: in nature and art. Illus. Folio, 111×9, pp. 226, 42s.net .HEINEMANN, Sep. '21",V. W. F. Collier,['Collier (V. W. F.)'],,Sep. '21,1921,net
"Collins' Adventure annual: stories and articles by Robert Leighton, Charles R. Gibson, and others. Illus. Fol. 10X 71, 7s. 6d. net net Collins' Children's annual : by John Hassall, A. A. Fol. 11x8, pp. 184, bds. COLLINS, Sep. '21",,,"Collins' Adventure annual: stories and articles by Robert Leighton, Charles R. Gibson, and others",COLLINS,,,"Collins' Adventure annual: stories and articles by Robert Leighton, Charles R. Gibson, and others. Illus. Fol. 10X 71, 7s. 6d. net net Collins' Children's annual : by John Hassall, A. A. Fol. 11x8, pp. 184, bds. COLLINS, Sep. '21",,,,Sep. '21,1921,
"Colman (Samuel) and Coan (C. A.)-Proportional form: further studies in the science of beauty, being supplemental to those set forth in Nature's harmonic unity. 83×71, pp. 285, 18s. net .PUTNAMS, Feb. '21",Colman,Samuel,"Proportional form: further studies in the science of beauty, being supplemental to those set forth in Nature's harmonic unity",PUTNAMS,18s.,,"Colman (Samuel) and Coan (C. A.)-Proportional form: further studies in the science of beauty, being supplemental to those set forth in Nature's harmonic unity. 83×71, pp. 285, 18s. net .PUTNAMS, Feb. '21",Samuel Colman,"['Colman (Samuel)', 'Coan (C. A.)']",,Feb. '21,1921,net
"Colonial reports, 1919-Straits Settlements, 6d. ; Ceylon, 6d.; Gibraltar, id.; Zanzibar, 2d.; Gambia, 2d.; Uganda, 2d.; Ashanti, 3d.; Seychelles, 1d.; St. Vincent, id.; Mauritius, 2d.; Nigeria, 2d.; Sierra Leone, 2d.; British Guiana, 2d.; Trinidad and Tobago, 9d.; Gold Coast, 6d.; do., 1s.; British Honduras, id.; Hong-Kong, 2d.; Kenya Colony, is. net; Falkland 1slands, 6d. ; Cayman 1slands, 3d. net.. .H.M.S.O., Jan., &c., '21",,,Colonial reports,H.M.S.O.,3d.,,"Colonial reports, 1919-Straits Settlements, 6d. ; Ceylon, 6d.; Gibraltar, id.; Zanzibar, 2d.; Gambia, 2d.; Uganda, 2d.; Ashanti, 3d.; Seychelles, Id.; St. Vincent, id.; Mauritius, 2d.; Nigeria, 2d.; Sierra Leone, 2d.; British Guiana, 2d.; Trinidad and Tobago, 9d.; Gold Coast, 6d.; do., Is.; British Honduras, id.; Hong-Kong, 2d.; Kenya Colony, is. net; Falkland Islands, 6d. ; Cayman Islands, 3d. net.. .H.M.S.O., Jan., &c., '21",,,,"Jan., &c., '21",1921,net
"Colonial reports, 1919-20-Somaliland, id.; Malta, 2d.; Swaziland, 1d.; Jamaica, 3d.; Barba- does, 8d.; Leeward 1slands, 9d.; Nyasaland, 6d. ; Uganda, 9d. ; Kenya Colony, 1s.; Gilbert and Ellice 1slands, 3d. net H.M.S.O., Jan., &c., '21",,,Colonial reports,H.M.S.O.,3d.,,"Colonial reports, 1919-20-Somaliland, id.; Malta, 2d.; Swaziland, Id.; Jamaica, 3d.; Barba- does, 8d.; Leeward Islands, 9d.; Nyasaland, 6d. ; Uganda, 9d. ; Kenya Colony, Is.; Gilbert and Ellice Islands, 3d. net H.M.S.O., Jan., &c., '21",,,,"Jan., &c., '21",1921,net
"Colonial reports, 1920-Bermuda, 9d.; Fiji, 9d. ; Grenada, 6d. ; Gibraltar, 6d.; Ceylon, 2s.; St. Helena, 6d. ; Sierra Leone, 1s.; Zanzibar, 6d. net.. ..H.M.S.O., Aug., &c., '21",,,Colonial reports,H.M.S.O.,6d.,,"Colonial reports, 1920-Bermuda, 9d.; Fiji, 9d. ; Grenada, 6d. ; Gibraltar, 6d.; Ceylon, 25.; St. Helena, 6d. ; Sierra Leone, Is.; Zanzibar, 6d. net.. ..H.M.S.O., Aug., &c., '21",,,,"Aug., &c., '21",1921,net
"Commons (John R.) and others-History of labour in the United States. 2 vols. 6os. net MACMILLAN, Nov. '21",Commons,John R.,History of labour in the United States,MACMILLAN,,,"Commons (John R.) and others-History of labour in the United States. 2 vols. 6os. net MACMILLAN, Nov. '21",John R. Commons,['Commons (John R.)'],,Nov. '21,1921,
"Comedies, Restoration, Summers (M.) Comerford (Frank)-The New World. 715, pp. 364, 10s. 6d. net APPLETON, Mar. '21","Comedies, Restoration, Summers",M.,Comerford (Frank)-The New World,APPLETON,10s. 6d.,,"Comedies, Restoration, Summers (M.) Comerford (Frank)-The New World. 715, pp. 364, 10s. 6d. net APPLETON, Mar. '21","M. Comedies, Restoration, Summers","['Comedies, Restoration, Summers (M.)']",,Mar. '21,1921,net
"Complete peerage (The) of England, Scotland, Ireland, Great Britain, and the United King- dom: extant, extinct, or dormant. By G. E. C. New ed., rev. Ed. by Mon. Vicary Gibbs and H. A. Doubleday. Vol. 5. 8x1, pp. 859, 73s. 6d. net....ST. CATHERINE PR., Oct. 21",,,"Complete peerage (The) of England, Scotland, Ireland, Great Britain, and the United King- dom: extant, extinct, or dormant",ST. CATHERINE PR.,73s. 6d.,,"Complete peerage (The) of England, Scotland, Ireland, Great Britain, and the United King- dom: extant, extinct, or dormant. By G. E. C. New ed., rev. Ed. by Mon. Vicary Gibbs and H. A. Doubleday. Vol. 5. 8x1, pp. 859, 73s. 6d. net....ST. CATHERINE PR., Oct. 21",,,,Oct. 21,1921,net
"Conciliation Act, 1896, and Industrial Courts Act, 1919-Report on conciliation and arbitra- tion. 3s. 6d. net.. .H.M.S.O., Mar. '21",,,Conciliation Act,H.M.S.O.,3s. 6d.,,"Conciliation Act, 1896, and Industrial Courts Act, 1919-Report on conciliation and arbitra- tion. 3s. 6d. net.. .H.M.S.O., Mar. '21",,,,Mar. '21,1921,net
"Concrete roads and their construction: a descrip tion of the concrete roads in the United King- dom, together with a summary of experience in Australia, Canada, New Zealand, and the U.S.A. 8×54, pp. 197, 8s. net CONCRETE PUBLICATIONS, Feb '21",,,"Concrete roads and their construction: a descrip tion of the concrete roads in the United King- dom, together with a summary of experience in Australia, Canada, New Zealand, and the U.S.A. 8",CONCRETE PUBLICATIONS,8s.,,"Concrete roads and their construction: a descrip tion of the concrete roads in the United King- dom, together with a summary of experience in Australia, Canada, New Zealand, and the U.S.A. 8×54, pp. 197, 8s. net CONCRETE PUBLICATIONS, Feb '21",,,,Feb '21,1921,net
"Conference of Prime Ministers and representatives of the U.K., the Dominions and India, June-- August, 1921. Summary of proceedings and documents. 9d.net .H.M.S.O., Aug 21",,,"Conference of Prime Ministers and representatives of the U.K., the Dominions and India, June-- August",H.M.S.O.,9d.,,"Conference of Prime Ministers and representatives of the U.K., the Dominions and India, June-- August, 1921. Summary of proceedings and documents. 9d.net .H.M.S.O., Aug 21",,,,Aug 21,1921,net
"Constabulary (Scotland)-63rd annual report, 1920. 3d. net. .H.M.S.O., Sep. '21",Constabulary,Scotland,,H.M.S.O.,3d.,,"Constabulary (Scotland)-63rd annual report, 1920. 3d. net. .H.M.S.O., Sep. '21",Scotland Constabulary,['Constabulary (Scotland)'],,Sep. '21,1921,net
"Constructive work of Dail Eireann. No. 1, The National Police and Courts of Justice; No. 2 (1), Dept. of Agriculture and Land Settlement Commission; (2), Commission of Inquiry into the Resources and Industry of Ireland; (3), Dept. of Trade and Commerce. (4 pts.) ea. about 32 pp. 8s. Ea. swd. 6d. net (Dublin) TALBOT PR., Dec. '21",,,Constructive work of Dail Eireann,TALBOT PR.,6d.,,"Constructive work of Dail Eireann. No. 1, The National Police and Courts of Justice; No. 2 (1), Dept. of Agriculture and Land Settlement Commission; (2), Commission of Inquiry into the Resources and Industry of Ireland; (3), Dept. of Trade and Commerce. (4 pts.) ea. about 32 pp. 85. Ea. swd. 6d. net (Dublin) TALBOT PR., Dec. '21",,,,Dec. '21,1921,net
"Cooke (A. O.)-Story of Columbus. 2s. net (Little stories of great lives)........MILFORD, Sep. '21",Cooke,A. O.,Story of Columbus,MILFORD,2s.,,"Cooke (A. O.)-Story of Columbus. 2s. net (Little stories of great lives)........MILFORD, Sep. '21",A. O. Cooke,['Cooke (A. O.)'],,Sep. '21,1921,net
"Cooke (T. L.)-The Path, and other poems. 74×5, pp. 23, s. 6d. net STOCKWELL, Jan. '21",Cooke,T. L.,"The Path, and other poems",STOCKWELL,6d.,,"Cooke (T. L.)-The Path, and other poems. 74×5, pp. 23, IS. 6d. net STOCKWELL, Jan. '21",T. L. Cooke,['Cooke (T. L.)'],,Jan. '21,1921,net
"Coope (Frank E., Rev.)-Thurlestone Church and Parish. Illus. by M. Ayrton and others. 2nd ed., enl. 7×5, pp. 149, 2s. 6d. net (Thurlestone Rectory, Kingsbridge, Devon) AUTHOR, Jan. '21",Coope,"Frank E., Rev.",Thurlestone Church and Parish,AUTHOR,2s. 6d.,,"Coope (Frank E., Rev.)-Thurlestone Church and Parish. Illus. by M. Ayrton and others. 2nd ed., enl. 7×5, pp. 149, 2s. 6d. net (Thurlestone Rectory, Kingsbridge, Devon) AUTHOR, Jan. '21","Frank E., Rev. Coope","['Coope (Frank E., Rev.)']",,Jan. '21,1921,net
"Cooper (Edward H.)-Mr. Blake of Newmarket. Svo. 8×5, pp. 126, swd. is. net COLLINS, May '21",Cooper,Edward H.,Mr,COLLINS,,,"Cooper (Edward H.)-Mr. Blake of Newmarket. Svo. 8×5, pp. 126, swd. is. net COLLINS, May '21",Edward H. Cooper,['Cooper (Edward H.)'],,May '21,1921,
"Cooper (F. S. Ashley-) see Ashley-Cooper (F. S.) Cooper (F. Shewell)-Debentures: a handbook for limited company officials, investors and business men. 8vo. 8×51, pp. 152, 6s. net PITMAN, Jan. '21",Cooper,F. S. Ashley-,,PITMAN,6s.,,"Cooper (F. S. Ashley-) see Ashley-Cooper (F. S.) Cooper (F. Shewell)-Debentures: a handbook for limited company officials, investors and business men. 8vo. 8×51, pp. 152, 6s. net PITMAN, Jan. '21",F. S. Ashley- Cooper,['Cooper (F. S. Ashley-)'],,Jan. '21,1921,net
"Cooper (J. Fenimore)-The Deerslayer. Abridged by C. A. Milford. Cr. 7×51, pp. 96, swd. 7d. (A. L. Bright story readers, No. 263) E. J. ARNOLD, June '21",Cooper,J. Fenimore,The Deerslayer,E. J. ARNOLD,7d.,,"Cooper (J. Fenimore)-The Deerslayer. Abridged by C. A. Milford. Cr. 7×51, pp. 96, swd. 7d. (A. L. Bright story readers, No. 263) E. J. ARNOLD, June '21",J. Fenimore Cooper,['Cooper (J. Fenimore)'],,June '21,1921,
"Co-operative Union, Ltd.-The 52nd Annual Co-operative Congress, Clifton, Bristol, May, 1920. Edit. by A. Whitehead. 8x6, pp. 864 (Manchester) CO-OPERATIVE UNION, Feb. '21",,,"Co-operative Union, Ltd",CO-OPERATIVE UNION,,,"Co-operative Union, Ltd.-The 52nd Annual Co-operative Congress, Clifton, Bristol, May, 1920. Edit. by A. Whitehead. 8x6, pp. 864 (Manchester) CO-OPERATIVE UNION, Feb. '21",,,,Feb. '21,1921,
"Co-operative Union, Ltd.-The 53rd Annual Co- operative Congress, Scarborough, 1921. Edit. by A. Whitehead. 8×5, pp. 820 (Manchester) CO-OPERATIVE UNION, Sep. '21",,,"Co-operative Union, Ltd",CO-OPERATIVE UNION,,,"Co-operative Union, Ltd.-The 53rd Annual Co- operative Congress, Scarborough, 1921. Edit. by A. Whitehead. 8×5, pp. 820 (Manchester) CO-OPERATIVE UNION, Sep. '21",,,,Sep. '21,1921,
"Cordeux (K. M.)-The King's tryst. 7×5, pp. 80, 2s. 6d. net……………. R. SCOTT, Jan. '21",Cordeux,K. M.,The King's tryst,R. SCOTT,,,"Cordeux (K. M.)-The King's tryst. 7×5, pp. 80, 2s. 6d. net……………. R. SCOTT, Jan. '21",K. M. Cordeux,['Cordeux (K. M.)'],,Jan. '21,1921,
"Cornwall (Duchy of)-Account, 1920. id. H.M.S.O., Apr. '21",Cornwall,Duchy of,Account,H.M.S.O.,,,"Cornwall (Duchy of)-Account, 1920. id. H.M.S.O., Apr. '21",Duchy of Cornwall,['Cornwall (Duchy of)'],,Apr. '21,1921,
"Cotton-Fencing and safety precautions for cotton spinning and weaving machinery. Part 3, Cotton weaving and subsidiary processes. s. net .H.M.S.O., July '21",,,Cotton-Fencing and safety precautions for cotton spinning and weaving machinery,H.M.S.O.,,,"Cotton-Fencing and safety precautions for cotton spinning and weaving machinery. Part 3, Cotton weaving and subsidiary processes. IS. net .H.M.S.O., July '21",,,,July '21,1921,
"Court (Mary C. Roylance)-Born selfish, and other plays. 7X5, pp. 52, 3s. 6d. net HUMPHREYS, Nov. '21",Court,Mary C. Roylance,"Born selfish, and other plays",HUMPHREYS,3s. 6d.,,"Court (Mary C. Roylance)-Born selfish, and other plays. 7X5, pp. 52, 3s. 6d. net HUMPHREYS, Nov. '21",Mary C. Roylance Court,['Court (Mary C. Roylance)'],,Nov. '21,1921,net
"Coverdale (Miles)-The Order and canons of Anglican rites: together with the Latin canon and a trans. thereof. 8×5, pp. 56, 2s. 6d. Soc. OF SS. PETER & PAUL, Aug. '21",Coverdale,Miles,The Order and canons of Anglican rites: together with the Latin canon and a trans,OF SS. PETER & PAUL,,,"Coverdale (Miles)-The Order and canons of Anglican rites: together with the Latin canon and a trans. thereof. 8×5, pp. 56, 2s. 6d. Soc. OF SS. PETER & PAUL, Aug. '21",Miles Coverdale,['Coverdale (Miles)'],,Aug. '21,1921,
"Crane (A. C.) and Fox-Andrews (N. R.)-Changes in the motor traffic law: the Roads Act, 1920, &c. 7×5, pp. 64, 2s. 6d. net STEVENS, Mar. '21",Crane,A. C.,Changes in the motor traffic law: the Roads Act,STEVENS,2s. 6d.,,"Crane (A. C.) and Fox-Andrews (N. R.)-Changes in the motor traffic law: the Roads Act, 1920, &c. 7×5, pp. 64, 2s. 6d. net STEVENS, Mar. '21",A. C. Crane,"['Crane (A. C.)', 'Fox-Andrews (N. R.)']",,Mar. '21,1921,net
"Cranmer (Elsie P.)-To the living dead, and other poems. 8×54, pp. 52, 3s. net  on DANIEL, Jan. '21",Cranmer,Elsie P.,"To the living dead, and other poems",DANIEL,,,"Cranmer (Elsie P.)-To the living dead, and other poems. 8×54, pp. 52, 3s. net  on DANIEL, Jan. '21",Elsie P. Cranmer,['Cranmer (Elsie P.)'],,Jan. '21,1921,
"Crewdson (R. B., Capt.)-When Britons will be slaves the peril of nationalisation. 8×51, pp. 51, swd. 9d. net (Holt, Norfolk) ROUNCE & WORTLEY, Feb. '21",Crewdson,"R. B., Capt.",When Britons will be slaves the peril of nationalisation,ROUNCE & WORTLEY,9d.,,"Crewdson (R. B., Capt.)-When Britons will be slaves the peril of nationalisation. 8×51, pp. 51, swd. 9d. net (Holt, Norfolk) ROUNCE & WORTLEY, Feb. '21","R. B., Capt. Crewdson","['Crewdson (R. B., Capt.)']",,Feb. '21,1921,net
"Cricketer winter annual, 1921-2. Edit. by P. F. Warner. Fol. 111×82, pp. 132, swd. 2s. 6d. net CRICKETER SYNDICATE, Dec. '21",,,Cricketer winter annual,CRICKETER SYNDICATE,2s. 6d.,,"Cricketer winter annual, 1921-2. Edit. by P. F. Warner. Fol. 111×82, pp. 132, swd. 2s. 6d. net CRICKETER SYNDICATE, Dec. '21",,,,Dec. '21,1921,net
"Crockett (Herbert G.) ed.-Practical leather manu- facture: modern processes of tanning, dressing, dyeing, staining, finishing, &c. 8×5, pp. 407, 21s. net..LEATHER TRADES PUBG. CO., Oct. '21",Crockett,Herbert G.,"Practical leather manu- facture: modern processes of tanning, dressing, dyeing, staining, finishing, &c",LEATHER TRADES PUBG. CO.,21s.,,"Crockett (Herbert G.) ed.-Practical leather manu- facture: modern processes of tanning, dressing, dyeing, staining, finishing, &c. 8×5, pp. 407, 21s. net..LEATHER TRADES PUBG. CO., Oct. '21",Herbert G. Crockett,['Crockett (Herbert G.)'],ed.,Oct. '21,1921,net
"Cronshaw (H. B.)-Silver ores. (Imperial Insti- tute Monographs on mineral resources, with special reference to the British Empire.) 8vo. 8×51, pp. 160, swd. 6s. net MURRAY, Oct. '21",,,,MURRAY,6s.,,"Cronshaw (H. B.)-Silver ores. (Imperial Insti- tute Monographs on mineral resources, with special reference to the British Empire.) 8vo. 8×51, pp. 160, swd. 6s. net MURRAY, Oct. '21",,"['Cronshaw (H. B.)-Silver ores. (Imperial Insti- tute Monographs on mineral resources, with special reference to the British Empire.)']",,Oct. '21,1921,net
"Cross (Arthur Lyon)-A Shorter history of Eng- land and Greater Britain. 8 × 6, pp. 968, 28s. net MACMILLAN, Feb. '21",Cross,Arthur Lyon,A Shorter history of Eng- land and Greater Britain,MACMILLAN,28s.,,"Cross (Arthur Lyon)-A Shorter history of Eng- land and Greater Britain. 8 × 6, pp. 968, 28s. net MACMILLAN, Feb. '21",Arthur Lyon Cross,['Cross (Arthur Lyon)'],,Feb. '21,1921,net
"Cross (Fred W.)-Tarvey: a tale of the Midlands. 7×51, pp. 302, 6s. net (Birmingham) CORNISH, Sep. '21",Cross,Fred W.,Tarvey: a tale of the Midlands,CORNISH,6s.,,"Cross (Fred W.)-Tarvey: a tale of the Midlands. 7×51, pp. 302, 6s. net (Birmingham) CORNISH, Sep. '21",Fred W. Cross,['Cross (Fred W.)'],,Sep. '21,1921,net
"Crundall (B.)-Record of a journey round the world in 1920. 91×6, pp. 86 WARD & FOXLOW, Oct. '21",Crundall,B.,Record of a journey round the world in,WARD & FOXLOW,,,"Crundall (B.)-Record of a journey round the world in 1920. 91×6, pp. 86 WARD & FOXLOW, Oct. '21",B. Crundall,['Crundall (B.)'],,Oct. '21,1921,
"Crown's Nominee account, 1920. 2d. H.M.S.O., May '21",,,Crown's Nominee account,H.M.S.O.,2d.,,"Crown's Nominee account, 1920. 2d. H.M.S.O., May '21",,,,May '21,1921,
"Crowther (J. A.)—A Manual of physics. 2nd ed. (In 4 pts.) Pt. 1, Mechanics and properties of matter, pp. 129, 4s. net; pt. 2, Heat, pp. 106, HODDER & S., Apr. '21",Crowther,J. A.,A Manual of physics,HODDER & S.,,,"Crowther (J. A.)—A Manual of physics. 2nd ed. (In 4 pts.) Pt. 1, Mechanics and properties of matter, pp. 129, 4s. net; pt. 2, Heat, pp. 106, HODDER & S., Apr. '21",J. A. Crowther,['Crowther (J. A.)'],,Apr. '21,1921,
"Curthose, Robert, Duke of Normandy, David (C. W.) 12s. 6d. net Brecht. . HODDER & S., Apr. '21",,,"Curthose, Robert, Duke of Normandy, David (C. W.)",HODDER & S.,,,"Curthose, Robert, Duke of Normandy, David (C. W.) 12s. 6d. net Brecht. . HODDER & S., Apr. '21",,,,Apr. '21,1921,
"Curtis (H. P.) Glossary of textile terms. 7×4, pp. 302, IOS. 6d. net. (Textile Mercury' handbks.) . (Manchester) MARSDEN, Sep. '21",Curtis,H. P.,Glossary of textile terms,MARSDEN,,,"Curtis (H. P.) Glossary of textile terms. 7×4, pp. 302, IOS. 6d. net. (Textile Mercury' handbks.) . (Manchester) MARSDEN, Sep. '21",H. P. Curtis,['Curtis (H. P.)'],,Sep. '21,1921,
"Curzon (G. R.)-The Sins of the fathers. 7×5, pp. 194, 6s. net.... ....STOCKWELL, Mar. '21",Curzon,G. R.,The Sins of the fathers,STOCKWELL,6s.,,"Curzon (G. R.)-The Sins of the fathers. 7×5, pp. 194, 6s. net.... ....STOCKWELL, Mar. '21",G. R. Curzon,['Curzon (G. R.)'],,Mar. '21,1921,net
"Cusack (James A.)-Foster, Collins, and me. 7×5, pp. 176, 4s. net....STOCKWELL, July '21",Cusack,James A.,"Foster, Collins, and me",STOCKWELL,4s.,,"Cusack (James A.)-Foster, Collins, and me. 7×5, pp. 176, 4s. net....STOCKWELL, July '21",James A. Cusack,['Cusack (James A.)'],,July '21,1921,net
"Customs and Excise-11th report, 1919-20 (being the 64th Report relating to the Customs and the 63rd Report relating to the Excise) is. 6d. net.. .H.M.S.O., Aug. '21",,,Customs and Excise,H.M.S.O.,6d.,,"Customs and Excise-11th report, 1919-20 (being the 64th Report relating to the Customs and the 63rd Report relating to the Excise) is. 6d. net.. .H.M.S.O., Aug. '21",,,,Aug. '21,1921,net
"Customs Conference (Imperial), 1921-Report. 2d.. .H.M.S.O., Apr. '21",Customs Conference,Imperial,1921-Report,H.M.S.O.,2d.,,"Customs Conference (Imperial), 1921-Report. 2d.. .H.M.S.O., Apr. '21",Imperial Customs Conference,['Customs Conference (Imperial)'],,Apr. '21,1921,
"Cutts (W. H. B.)—A Syrian night, and other short verses. 7×5, pp. 27, 1s. 6d. net STOCKWELL, Nov. '21",Cutts,W. H. B.,"A Syrian night, and other short verses",STOCKWELL,1s. 6d.,,"Cutts (W. H. B.)—A Syrian night, and other short verses. 7×5, pp. 27, Is. 6d. net STOCKWELL, Nov. '21",W. H. B. Cutts,['Cutts (W. H. B.)'],,Nov. '21,1921,net
"Czecho-Slovakia and Austria and Hungary [map]. 27 X 22 (folded in case, 7 × 4), 5s. net PHILIP, May '21",,,Czecho-Slovakia and Austria and Hungary [map],PHILIP,5s.,,"Czecho-Slovakia and Austria and Hungary [map]. 27 X 22 (folded in case, 7 × 4), 5s. net PHILIP, May '21",,,,May '21,1921,net
"Daiches (Samuel)-The Study of the Talmud in Spain. 74×5, pp. 32 (141, Whitechapel Rd., E.1) MAZIN & CO., May '21",Daiches,Samuel,The Study of the Talmud in Spain,MAZIN & CO.,,,"Daiches (Samuel)-The Study of the Talmud in Spain. 74×5, pp. 32 (141, Whitechapel Rd., E.1) MAZIN & CO., May '21",Samuel Daiches,['Daiches (Samuel)'],,May '21,1921,
"Dairy farming on arable land: five prize essays. 7×5, pp. 144 (Liverpool) R. SILCOCK, May '21",,,Dairy farming on arable land: five prize essays,R. SILCOCK,,,"Dairy farming on arable land: five prize essays. 7×5, pp. 144 (Liverpool) R. SILCOCK, May '21",,,,May '21,1921,
"Dale (T. C., Rev.) ed.-Our Clapham forefathers: a list of inscriptions from the tombs, &c., in the old Parish Churchyard. 6×41, pp. 120, swd. 5s.net (High Rd., Clapham, S.W. 4) BACHHOFFNER, Feb. '21",Dale,"T. C., Rev.","Our Clapham forefathers: a list of inscriptions from the tombs, &c",BACHHOFFNER,5s.,,"Dale (T. C., Rev.) ed.-Our Clapham forefathers: a list of inscriptions from the tombs, &c., in the old Parish Churchyard. 6×41, pp. 120, swd. 5s.net (High Rd., Clapham, S.W. 4) BACHHOFFNER, Feb. '21","T. C., Rev. Dale","['Dale (T. C., Rev.)']",ed.,Feb. '21,1921,net
"Dalziell (F. G.)—The Christian doctrine: viewed from the practical operation of national life in New Zealand. 7×5, pp. 142, 4s. 6d. net WHITCOMB & T., July '21",Dalziell,F. G.,The Christian doctrine: viewed from the practical operation of national life in New Zealand,WHITCOMB & T.,4s. 6d.,,"Dalziell (F. G.)—The Christian doctrine: viewed from the practical operation of national life in New Zealand. 7×5, pp. 142, 4s. 6d. net WHITCOMB & T., July '21",F. G. Dalziell,['Dalziell (F. G.)'],,July '21,1921,net
"Darwin (Bernard) see also Duncan (Geo.) and Darwin. Darwin (Charles)-The Origin of species by means of natural selection. Repr. Cr. Svo. 7×4, pp. 450, 2s. 6d. net...... .MURRAY, May '21",Darwin,Bernard,The Origin of species by means of natural selection,MURRAY,2s. 6d.,,"Darwin (Bernard) see also Duncan (Geo.) and Darwin. Darwin (Charles)-The Origin of species by means of natural selection. Repr. Cr. Svo. 7×4, pp. 450, 2s. 6d. net...... .MURRAY, May '21",Bernard Darwin,"['Darwin (Bernard)', 'Darwin (Charles)']",,May '21,1921,net
